user_hash,prediction,pred_lgb,pred_xgb,pred_cb,actual
cb2d7ca4a4fef44b,0.5207797036276401,0.19294692945541578,0.202595055103302,0.2219601105780543,1.0
18b231394e62f256,0.7965865835738187,0.5260284448428866,0.4504781663417816,0.49415779870485543,1.0
fb8c9390dc7d207d,0.10412070888585946,0.05247618034563134,0.04690558835864067,0.04393769731243947,0.0
179e368142a8ed10,0.5700635589469398,0.2481551023876023,0.25121861696243286,0.21470026238854578,0.0
7ba6d403e71ca1d6,0.8705097108864615,0.7278834545713826,0.7220717668533325,0.6624297805225746,1.0
4ee141bec7aca7b5,0.5246295345502187,0.2122127053135036,0.22689805924892426,0.18302087919438334,0.0
d92317adc533438e,0.5840058070569906,0.24093016077263948,0.2517298460006714,0.25794456227628454,1.0
469d965f007c083b,0.7608731830816352,0.434594830795338,0.4087863266468048,0.4598277230741259,1.0
6a42c13585c20c23,0.6689455234318291,0.32405061323411605,0.3574897348880768,0.29679387953315634,0.0
32193f7eb1018da4,0.904476568170954,0.848062079593299,0.8758679032325745,0.8573592198223465,1.0
873f0dba1956471a,0.5122302285643467,0.21206718232863467,0.1778591275215149,0.2037370743730807,1.0
22466e7b7be7721d,0.1764991236301188,0.06711043161150586,0.06761018186807632,0.06890241080210197,1.0
3dc1914fccf46888,0.9817449498079068,0.9993395597137584,0.9988521337509155,0.9991540827225068,1.0
aa2387db44bc2571,0.03419170369845794,0.030499366412016945,0.020410384982824326,0.031297745548310565,0.0
1bd79660e985b9bb,0.8536612786148045,0.6459807149670965,0.6288973689079285,0.6419236835948822,1.0
16523a38b1661e81,0.9486641998477419,0.9921585595229913,0.993312656879425,0.9852941789091038,1.0
f47106dcae7a1a34,0.7192447285023812,0.3541975696576135,0.37651771306991577,0.4209078067635642,1.0
cd6ed2e418a40184,0.0329240656480711,0.029688271902650398,0.02427108958363533,0.027387520999438825,0.0
d7c0d8dff92b7f3d,0.5161296319246499,0.19213603189203346,0.2104276716709137,0.20515132941795697,0.0
4dea5d23df645760,0.19887842359648036,0.07294092399828991,0.08373158425092697,0.06626490098089614,0.0
2060161f9745cda7,0.3919612980896907,0.14745469022065208,0.13729150593280792,0.12829670309187954,0.0
d977e3d467d11d9f,0.13989341925889207,0.05725891785381845,0.04388084262609482,0.07286119846618838,0.0
a333dc1df284bac7,0.09198608430855301,0.04198477324444506,0.04485836252570152,0.0492785960407699,0.0
f2ac54e9e021faf6,0.5089071047925925,0.20917637463291694,0.17393505573272705,0.2053421456197073,0.0
b9d33ec1d75b1c87,0.9586981923764673,0.998045840414702,0.9979802966117859,0.99550454576785,1.0
01883d150265ba55,0.8568967653984385,0.6842801797263669,0.6294406056404114,0.6339686343420321,1.0
bd3f81cec48e973b,0.13293822920170673,0.06679149791794885,0.052076321095228195,0.04516157309051726,0.0
02d3da9a911002f7,0.13913035780677374,0.05517770473905358,0.05688106268644333,0.06223703163859667,0.0
accf45bc204f726b,0.880198466795319,0.7483007428483234,0.7703140377998352,0.7263500637441234,1.0
4fb471556178ff84,0.5459917143211231,0.22389283417520753,0.2119276374578476,0.22636692413123682,0.0
f4eb38a6c82a1cfb,0.53079156560381,0.2079830381065155,0.20916351675987244,0.21579353660824915,0.0
214a27ac0d53847a,0.662537400633819,0.28342474977287374,0.4197543263435364,0.2822694449618347,0.0
c2d5c1a2c29f4811,0.33896924738416867,0.12565078093976212,0.12313353270292282,0.10493377201449548,0.0
6c8e06ec23b8aedc,0.26506028362516154,0.09516663023261167,0.09708612412214279,0.08790831448554741,0.0
8aa39ad1d3cb5e46,0.10181559053166439,0.0435530716424531,0.04655223712325096,0.05484458243381301,0.0
5c1fc603e3851233,0.2638988722270418,0.09836799216738831,0.09820634126663208,0.0816342303637129,0.0
1f5962fc5d6e89a0,0.760707646548519,0.42852466457249305,0.45226696133613586,0.42040580120375276,1.0
7bceec640129f681,0.5227617159145229,0.21473636994880535,0.21267715096473694,0.1882347092599324,0.0
712ef85de674c547,0.5107713825398792,0.18952851648937072,0.1900702714920044,0.21850438373470166,0.0
554299a3db9d83cc,0.8549944231007559,0.6326578429047733,0.6710397005081177,0.6344358277962914,1.0
d9b9c1f02f814350,0.4707606713524424,0.17898627067475906,0.1711679846048355,0.17481038454786274,0.0
f0ae6fafa39caaf6,0.3298700493953933,0.09470537217585806,0.11512237042188644,0.14477744502104026,0.0
08db547110211b0f,0.5577262185082237,0.24436644428574858,0.2262626439332962,0.21430504031307207,0.0
aae8e4b7e130e88a,0.32427190482091955,0.11783226121606583,0.09843803942203522,0.12106293780961903,0.0
d0b2ac24016269e5,0.312077970362764,0.1226917719691864,0.09057231992483139,0.1099192512535354,0.0
498d4c42ed77e1a9,0.46705645946568,0.1645936214528017,0.1863907128572464,0.17329287749352124,0.0
05ff2bf56813a121,0.3552573340651169,0.10774795818879288,0.14892783761024475,0.1242580408594002,0.0
7aa892fb118a3bde,0.638907281837013,0.29737371230403953,0.2846406102180481,0.3061298735678809,1.0
df5e47b08c3d1675,0.9818458651275606,0.9991269867129569,0.9994189739227295,0.9986642699344391,1.0
20e6556f593fd3b5,0.8207832445160491,0.4942193512486942,0.5613737106323242,0.6075481044389819,0.0
3a11f2570856ae43,0.2943390046562683,0.09034270509072363,0.10847413539886475,0.1144785282042417,0.0
b2e200049b0f5e22,0.03988191137156312,0.025893241754733575,0.0367458313703537,0.026978836640299375,0.0
d82056f544cce5fc,0.45289113538586834,0.16173867743836123,0.16760480403900146,0.17077192151573128,0.0
07b8f09b615bbc98,0.8616672273073315,0.7071011029923334,0.6050715446472168,0.6971480808337136,1.0
9d86d51f98d10f7b,0.38716693518403766,0.11667161095634823,0.1311429738998413,0.17413712447281107,0.0
0624b4b655684a7c,0.09861993874263052,0.05177066101151729,0.04362434521317482,0.04314565876479111,1.0
49924ca34f0640aa,0.6603562133739355,0.3098955261394357,0.31218478083610535,0.32971017641238537,1.0
8f3476ae5ef47ba1,0.19895632314147618,0.0862297949914601,0.06471378356218338,0.06775525996771355,0.0
3ff7aa4e0edd7d81,0.8537542269355382,0.6684966367081338,0.6343868970870972,0.6109429256942835,1.0
61db466bf4ab10a3,0.12718605598144575,0.05778546741614866,0.043654195964336395,0.06091487181639354,0.0
ad32f3cd36555003,0.8471646336065719,0.5804736426798114,0.6425110697746277,0.644754779501891,0.0
0f76ad6879beb3db,0.7780712780836712,0.46785241069414946,0.48215800523757935,0.4288145538052886,1.0
5bf5174d50a2688e,0.23719260662500224,0.09658380646993543,0.08335935324430466,0.07208302412098098,0.0
c034016f500a66b1,0.21881716622700637,0.07946207007785734,0.07253426313400269,0.08727343516647693,0.0
dac16c0ed239b5ba,0.3397101782837314,0.14257419259238874,0.08749951422214508,0.12178892278078657,0.0
89da302e9deac341,0.3847564753996777,0.15134703019539814,0.11969120800495148,0.13215319577909368,0.0
749742698c6136e8,0.35575571410866985,0.12320010099951664,0.12345224618911743,0.12619664414009896,0.0
30fd8d46d108600c,0.1572003965795018,0.061534635988141954,0.059364255517721176,0.06720770724704068,0.0
1a1ddbdf2a92d659,0.5526379618646318,0.2425046844090683,0.20238849520683289,0.22874701201935949,1.0
ae5261b6c3e50dc7,0.4575314696457341,0.16981526525530247,0.16490013897418976,0.16980146848326916,0.0
b6d64950d2c01b91,0.12694881645804934,0.04895212791675088,0.05944165587425232,0.057146365153129486,0.0
f5a65cc7d549e0b4,0.20875130570260078,0.07027677442726557,0.09234385192394257,0.07097200453816617,0.0
71a1a3c0acd53208,0.19542517217569888,0.06995946990520553,0.06130291149020195,0.08966171131177687,0.0
604f6b8b7b2569f9,0.824775596197086,0.5087580971397714,0.6015313863754272,0.574523940407882,0.0
d9aff93378f46966,0.0623417665492272,0.03607032359733161,0.04141533002257347,0.032659453121615285,0.0
888775e3c6155216,0.1971442734982207,0.07117799274360626,0.07685892283916473,0.07339296172192497,0.0
bf799e56c51e389f,0.09702653895862472,0.046485353876547515,0.04110579937696457,0.05145753017507876,0.0
01a0f1b176ddaf34,0.2484898110936034,0.08318003094077209,0.0651979148387909,0.12227372045513304,0.0
f3de2a0fca6931c7,0.16353947205353822,0.06529939313743229,0.059245042502880096,0.06790369477018006,0.0
82092b8f6f8cf7bc,0.0830949135138006,0.04243730143405925,0.0386657789349556,0.04679153683014991,0.0
3b63469c7d0a75a5,0.6091080502097976,0.2516311042073635,0.2738136053085327,0.2907050063855752,1.0
89b2f354ab006af2,0.5020864684949454,0.21141524117048288,0.19786109030246735,0.1666894754273056,0.0
8d519562563f95b9,0.5028628082785971,0.19722716891866798,0.19285599887371063,0.18900023560771503,0.0
f313e6ad3f6f209a,0.768062071773808,0.43422486310385816,0.45819947123527527,0.4424736900181907,1.0
d183232affcfd1ae,0.2830409149655648,0.10798592966705788,0.0935957282781601,0.09360950116213991,0.0
2f166fa75239ee6c,0.41396791955101536,0.14669084254682427,0.15726149082183838,0.14073516516242512,0.0
d972b5ebffa1baa0,0.3450161995644707,0.10250606066336712,0.12851935625076294,0.1379687449624885,0.0
d9217acd9fa2561d,0.7306216029601827,0.4103205103625615,0.410440593957901,0.35652838510268664,1.0
5942496d10aee37b,0.9650492183488838,0.99845933338457,0.9983868598937988,0.9980314162129031,1.0
47edd300038f7ed2,0.4048740328948533,0.14459799249448757,0.14044174551963806,0.1460010898722637,0.0
172df2ba1ccca127,0.21864012180656126,0.07842068958848465,0.07804352045059204,0.08271968087462417,1.0
7233a43af03d303e,0.9418621532142415,0.9823822383362745,0.9867393970489502,0.965446167709876,1.0
b44d5740a238ee34,0.637019103092966,0.295405706793353,0.3097555935382843,0.2784327634359591,1.0
cf86855efc055283,0.2790706938370837,0.09613225854545104,0.10454867780208588,0.09353239110696669,0.0
ee5409211fce2d2d,0.5283155993838854,0.2040588363567546,0.20463652908802032,0.22054559606692498,1.0
4b9881ab15ec66d8,0.31371651647398335,0.11249064942428944,0.10352448374032974,0.11064804250559368,1.0
bd14c4b288479f93,0.5820052051059611,0.19785234041506394,0.2742437422275543,0.3001836873574281,0.0
a651b1d4ea7874b6,0.8942248110050812,0.8518840641696321,0.8031489253044128,0.770620692604763,1.0
9f68ad31714edc71,0.3226209656002691,0.11295683475434608,0.10821711272001266,0.11526241740074754,0.0
e77b44a3edb2d1be,0.09186126799213923,0.05081627029509054,0.042360544204711914,0.03935161937378212,0.0
a9215025f35c6c0d,0.441192925304959,0.1851396806730491,0.13599063456058502,0.1561187579246898,0.0
0183b50d53f74ea2,0.008751305702600782,0.011745183602829841,0.02072112448513508,0.016065684499803355,0.0
2f81373c1577bd92,0.088687746755661,0.04237388670238581,0.04675817862153053,0.04395957669958174,0.0
5aec24348e55d817,0.5790485632845281,0.2618905346127981,0.20506012439727783,0.26931959449458565,1.0
64c8b7280fa9c3e8,0.6468202822088062,0.2898155765573179,0.2711066007614136,0.358324927904902,0.0
2c7382358bef8045,0.6101800541755926,0.2527136936315786,0.2808363735675812,0.28571920392080397,0.0
1b129ae6ec793fc1,0.6641768319671406,0.3303667938213955,0.3291257619857788,0.29885674489210495,0.0
8bc81cd50c5dfc05,0.4904989111768142,0.2179118188221994,0.18397118151187897,0.15409474004656373,0.0
8a3e266543b36779,0.707566878529823,0.4115783928414114,0.3534945547580719,0.3249158918036491,1.0
94f123e6e8c4d381,0.7789609262964078,0.46852792832264967,0.4776902198791504,0.4355644149992646,1.0
3542de0632fac493,0.7422516509392206,0.38669200285097555,0.37120291590690613,0.4896975811223769,0.0
2bfa7c43dec309af,0.7288945346387408,0.4102861283357944,0.37877190113067627,0.3800029185047018,0.0
4a4fc50636f01179,0.40206256749818525,0.1356073374315451,0.1303185075521469,0.16629901844606573,0.0
bdccfd1e29490e33,0.1693376768231149,0.062235890774735306,0.07483300566673279,0.062012944020592944,0.0
587185c9d6da6319,0.5122665226705381,0.19484863310797892,0.18863244354724884,0.21542152985259658,1.0
60f54ce41a755a43,0.6266894463820972,0.3112842763579031,0.24921758472919464,0.28954993046174315,1.0
991159031c3186ec,0.1306897650620541,0.05778227130670311,0.048294711858034134,0.059451534311200344,0.0
a054b7e775df6299,0.37113998902324596,0.12516154505001012,0.13543649017810822,0.13184219276374387,0.0
46d87a9915220b26,0.27125064178602415,0.10246889437620815,0.0860295295715332,0.09572972791750219,0.0
eaf448b14e12f6f9,0.1530885399146646,0.051508279499936374,0.06261323392391205,0.07422571379857804,0.0
3edcd003889992b0,0.9367048492466759,0.9644115380981536,0.9757573008537292,0.9658689985187543,1.0
707058fc96eca644,0.38780252465343557,0.1322735000261929,0.122165746986866,0.15885169532680005,0.0
8b0041349bbee294,0.7634199670697379,0.4912034930730337,0.38853883743286133,0.4274368290430954,0.0
59994d54b718e972,0.5148513712090363,0.21255558822479823,0.15988394618034363,0.23253749195481804,0.0
a19129e528de2f0c,0.11317210488111466,0.04997337390324655,0.05811300873756409,0.044365718801821476,0.0
a43f46c794430dbc,0.3456075279287574,0.12713291767063686,0.10452183336019516,0.12828939113739857,0.0
1717684bf51197e2,0.5249995573889489,0.20090552278860355,0.19903609156608582,0.22294974060121148,1.0
32feee9057aaaf17,0.9864189225076572,0.9995230342891014,0.9990399479866028,0.9992195097146787,1.0
87c60fdcfded644d,0.20643644990528123,0.08455493948823721,0.06825098395347595,0.07299676379703703,0.0
f461add730a436c5,0.26538958624718945,0.0855496901013602,0.08586592227220535,0.11311099072322574,0.0
7359ad8d1af2dd69,0.6108864614131685,0.3097709757932894,0.24644015729427338,0.2508019277317159,0.0
049d07261054acec,0.916990067808013,0.9446575919566444,0.883800208568573,0.8804866469467828,1.0
c9e785da73b11545,0.36858789370253003,0.13083019955726016,0.13714063167572021,0.11973006536218277,0.0
567e3e8d499adbef,0.5479365472797124,0.20926418492042156,0.22561141848564148,0.23772041477750475,0.0
f992e565db20ca53,0.04840925588230087,0.028423394880348,0.035972390323877335,0.03432741316001527,0.0
1f4bce70f9f8d013,0.9538277003700228,0.9958534378318664,0.9959140419960022,0.9945493082869366,1.0
0d6bda59ee72d3ac,0.6288175203158473,0.3223683777516538,0.26831671595573425,0.26270393024232175,0.0
bad9a21dba0bc46c,0.47032646991130067,0.18378754466934646,0.1647980958223343,0.17434502901319643,0.0
3a3bbc1292a7c643,0.18879662907423472,0.054097073460838814,0.08083619177341461,0.08634698502270362,0.0
a07c47a0c3d7472a,0.4804436733176354,0.17422340201508718,0.18799275159835815,0.18174045596620111,1.0
0bd2e4cc0246f79d,0.9112467468087742,0.8826024225276683,0.8928560018539429,0.8910313102217134,1.0
6869ca94daa6849d,0.6177336543738825,0.29099199007018073,0.30798330903053284,0.23382773030271528,0.0
56bcbbf07f0664bb,0.9475753766620045,0.9818840243560335,0.9921916127204895,0.9929909976344751,1.0
9b2c7ba7a6dd6baf,0.4419462493139529,0.14104762521506195,0.15465231239795685,0.19813808042985315,0.0
7bdad625e353f67d,0.23503886125028772,0.0893671007931469,0.07194175571203232,0.0908416069991367,0.0
1c35dea6a3a80495,0.2378290813165023,0.07641790091374771,0.09547828137874603,0.08738219137967089,0.0
b3033b2db5024e8f,0.16432466405821222,0.06710352280473765,0.06769143044948578,0.05787030342244161,0.0
c38db61346a49fe4,0.23747410725350993,0.07417043894231819,0.10804914683103561,0.07902855772407168,0.0
1dd168b1a1554136,0.5285528389072819,0.1675765097415618,0.2578127980232239,0.22943442827121338,0.0
cf45ff05e959cadd,0.06368730414460988,0.03643028983598187,0.028520936146378517,0.04597529277528376,0.0
e3b4e6ffbe6a40e3,0.3342766850202716,0.09876008077022314,0.12857253849506378,0.12952407870034827,1.0
ded30789917b4d47,0.2928040295310093,0.09897197293749635,0.08596493303775787,0.12428263054319795,0.0
7626509226648a24,0.4048970486695112,0.14547313809510118,0.1492384821176529,0.13676682876731847,0.0
b854a3345da66781,0.04783386151585432,0.03236572858493561,0.0307663194835186,0.03401114482114498,0.0
a7ef8af430235630,0.7957288033567623,0.48569182767584806,0.4741358757019043,0.5143863078693046,0.0
3c167b90d0435388,0.493274082467291,0.20270740776835292,0.18388903141021729,0.17393537776674592,0.0
5bd2bb4e40f5bfdb,0.5914257387178443,0.2256337144330126,0.2949192523956299,0.2599442017613527,0.0
3aefd5e1c599bdf6,0.27652656551528776,0.1011725889227895,0.10259859263896942,0.08658455874403019,0.0
3113ca3149fd1932,0.5423897455871678,0.1935128378509678,0.25298282504081726,0.22213361577677695,1.0
c117b262b9f516ad,0.5652718517075934,0.22055829815935415,0.25153443217277527,0.23834833888138668,0.0
d673f3d53fdf0a99,0.09682647876352177,0.05150944845468378,0.04592730849981308,0.03945885166330554,0.0
eb8f35bda07de595,0.373264522068587,0.12744472430809048,0.13631686568260193,0.13058536476066135,0.0
