user_hash,prediction,actual
6e8cd684e4344ebc,0.5051669248056435,1.0
40542d157c9eae83,0.9991148941952229,1.0
5529e7a936595580,0.07984170085814338,0.0
5e6cd3d73a3195c4,0.048149306034221497,0.0
f23dc25687d67a75,0.2675386144468181,1.0
009f876137029476,0.06738915201240486,1.0
dc960a2dd9d6a66c,0.020039392150684263,0.0
774ba3cf7495ee83,0.064341465865614,0.0
59895c5ba0e55b05,0.9156770164086865,0.0
e8ec2868e8185683,0.06359287045097547,0.0
026a756ed49d619c,0.23445478174485462,0.0
c62abf5a77b0a7c7,0.07124872296032173,0.0
dcaef16042ed631e,0.9993215226983467,1.0
02649b0b6c65fd3e,0.10235025459670051,0.0
82fade67eb542648,0.16224915115937746,0.0
88aa399cbe55e8b0,0.0675914991983004,0.0
b3a0be6e06fbed62,0.2277861556909938,0.0
c82511ee38ed4135,0.14547970134404145,0.0
644139b23ab39f0c,0.06169989999555953,0.0
d2013875b16d62a6,0.7781093610990205,1.0
69c89764609c16f2,0.43058546632676264,0.0
39fcb503cdbe73ae,0.04059074102610603,0.0
cb2d7ca4a4fef44b,0.19532970134418767,1.0
18b231394e62f256,0.47997220804440155,1.0
fb8c9390dc7d207d,0.04212236997824165,0.0
179e368142a8ed10,0.21442330473636378,0.0
7ba6d403e71ca1d6,0.6940498966537831,1.0
4ee141bec7aca7b5,0.1857318154235459,0.0
d92317adc533438e,0.24423386607891562,1.0
469d965f007c083b,0.41184589833807733,1.0
6a42c13585c20c23,0.32055886218608803,0.0
32193f7eb1018da4,0.8614858699594485,1.0
873f0dba1956471a,0.18014698375520766,1.0
22466e7b7be7721d,0.06497380482999605,1.0
3dc1914fccf46888,0.9990980832903206,1.0
aa2387db44bc2571,0.01354695410034578,0.0
1bd79660e985b9bb,0.6290511753960677,1.0
16523a38b1661e81,0.9898896527169053,1.0
f47106dcae7a1a34,0.42568195304986156,1.0
cd6ed2e418a40184,0.02401070531021903,0.0
d7c0d8dff92b7f3d,0.18395028419278248,0.0
4dea5d23df645760,0.07114384263272311,0.0
2060161f9745cda7,0.14375327098425622,0.0
d977e3d467d11d9f,0.04599378869774884,0.0
a333dc1df284bac7,0.035358806544515044,0.0
f2ac54e9e021faf6,0.21837088276345648,0.0
b9d33ec1d75b1c87,0.9975310798581033,1.0
01883d150265ba55,0.661844615680292,1.0
bd3f81cec48e973b,0.058760627320091685,0.0
02d3da9a911002f7,0.04246830198604374,0.0
accf45bc204f726b,0.738758048437145,1.0
4fb471556178ff84,0.21671962527679428,0.0
f4eb38a6c82a1cfb,0.1971781595799682,0.0
214a27ac0d53847a,0.3206283702751483,0.0
c2d5c1a2c29f4811,0.10101740339260465,0.0
6c8e06ec23b8aedc,0.083203463642154,0.0
8aa39ad1d3cb5e46,0.048870867039291825,0.0
5c1fc603e3851233,0.08872849853000951,0.0
1f5962fc5d6e89a0,0.4438951556019064,1.0
7bceec640129f681,0.22346721522231924,0.0
712ef85de674c547,0.18024342442951155,0.0
554299a3db9d83cc,0.6356347904720423,1.0
d9b9c1f02f814350,0.18447019472267376,0.0
f0ae6fafa39caaf6,0.12463571210993918,0.0
08db547110211b0f,0.2167104008044689,0.0
aae8e4b7e130e88a,0.10603260535852348,0.0
d0b2ac24016269e5,0.09974146578100931,0.0
498d4c42ed77e1a9,0.2137535492270794,0.0
05ff2bf56813a121,0.10482742755009883,0.0
7aa892fb118a3bde,0.32622282011066694,1.0
df5e47b08c3d1675,0.998910783905562,1.0
20e6556f593fd3b5,0.4984746669206189,0.0
3a11f2570856ae43,0.10099884056161763,0.0
b2e200049b0f5e22,0.027928387428434637,0.0
d82056f544cce5fc,0.16452889062531537,0.0
07b8f09b615bbc98,0.6404839835369749,1.0
9d86d51f98d10f7b,0.13287601693284065,0.0
0624b4b655684a7c,0.05343636302898335,1.0
49924ca34f0640aa,0.31445235590384707,1.0
8f3476ae5ef47ba1,0.06862785778899935,0.0
3ff7aa4e0edd7d81,0.6399522185979485,1.0
61db466bf4ab10a3,0.028747691170215993,0.0
ad32f3cd36555003,0.614790228830042,0.0
0f76ad6879beb3db,0.45708379495459195,1.0
5bf5174d50a2688e,0.08592670703993846,0.0
c034016f500a66b1,0.056100813804039945,0.0
dac16c0ed239b5ba,0.068651525331068,0.0
89da302e9deac341,0.14266592241929957,0.0
749742698c6136e8,0.09338293316970521,0.0
30fd8d46d108600c,0.06349348388570189,0.0
1a1ddbdf2a92d659,0.22705063446759416,1.0
ae5261b6c3e50dc7,0.16677648136293988,0.0
b6d64950d2c01b91,0.05347079080000541,0.0
f5a65cc7d549e0b4,0.06703424017583454,0.0
71a1a3c0acd53208,0.05968511002187939,0.0
604f6b8b7b2569f9,0.5775539330623052,0.0
d9aff93378f46966,0.035627236200901684,0.0
888775e3c6155216,0.08115845869617086,0.0
bf799e56c51e389f,0.044146764735772046,0.0
01a0f1b176ddaf34,0.0908938883408913,0.0
f3de2a0fca6931c7,0.05473509915660639,0.0
82092b8f6f8cf7bc,0.029774693326320975,0.0
3b63469c7d0a75a5,0.2809890335978382,1.0
89b2f354ab006af2,0.18409455487866128,0.0
8d519562563f95b9,0.18915353356708814,0.0
f313e6ad3f6f209a,0.4527822619410455,1.0
d183232affcfd1ae,0.0900548173541494,0.0
2f166fa75239ee6c,0.1415439915631674,0.0
d972b5ebffa1baa0,0.1341394025376543,0.0
d9217acd9fa2561d,0.42787725560873135,1.0
5942496d10aee37b,0.9983591946375108,1.0
47edd300038f7ed2,0.13353064674637483,0.0
172df2ba1ccca127,0.048707466636872934,1.0
7233a43af03d303e,0.9700790038739506,1.0
b44d5740a238ee34,0.3173827762224134,1.0
cf86855efc055283,0.09437977497713537,0.0
ee5409211fce2d2d,0.2286507357099633,1.0
4b9881ab15ec66d8,0.12282308167168506,1.0
bd14c4b288479f93,0.2458780372845346,0.0
a651b1d4ea7874b6,0.8235012448690068,1.0
9f68ad31714edc71,0.11606522577184916,0.0
e77b44a3edb2d1be,0.04310242263079386,0.0
a9215025f35c6c0d,0.16780079034863457,0.0
0183b50d53f74ea2,0.010781264988840545,0.0
2f81373c1577bd92,0.044103636350940216,0.0
5aec24348e55d817,0.2342241856619523,1.0
64c8b7280fa9c3e8,0.2536858372726512,0.0
2c7382358bef8045,0.28911605757605907,0.0
1b129ae6ec793fc1,0.31152731243772636,0.0
8bc81cd50c5dfc05,0.14337011129360616,0.0
8a3e266543b36779,0.3485121880886579,1.0
94f123e6e8c4d381,0.44487614499814454,1.0
3542de0632fac493,0.4224691880396416,0.0
2bfa7c43dec309af,0.3816035212128202,0.0
4a4fc50636f01179,0.15756008321242956,0.0
bdccfd1e29490e33,0.055539637968608474,0.0
587185c9d6da6319,0.17394598329324445,1.0
60f54ce41a755a43,0.29760913792651217,1.0
991159031c3186ec,0.05790845551200481,0.0
a054b7e775df6299,0.12337920141648687,0.0
46d87a9915220b26,0.09189384673046128,0.0
eaf448b14e12f6f9,0.062236728011602474,0.0
3edcd003889992b0,0.9687534885258178,1.0
707058fc96eca644,0.12465485357202007,0.0
8b0041349bbee294,0.4645090218865916,0.0
59994d54b718e972,0.19439525933860977,0.0
a19129e528de2f0c,0.05004963786078685,0.0
a43f46c794430dbc,0.10318941052093679,0.0
1717684bf51197e2,0.211893449214219,1.0
32feee9057aaaf17,0.9993213945323892,1.0
87c60fdcfded644d,0.06823355733212241,0.0
f461add730a436c5,0.09049700446245257,0.0
7359ad8d1af2dd69,0.26382288472334325,0.0
049d07261054acec,0.9140515680531667,1.0
c9e785da73b11545,0.1156096922253279,0.0
567e3e8d499adbef,0.22670351003968597,0.0
f992e565db20ca53,0.027007265421789148,0.0
1f4bce70f9f8d013,0.9946673410248741,1.0
0d6bda59ee72d3ac,0.29916005487724245,0.0
bad9a21dba0bc46c,0.11029558294338232,0.0
3a3bbc1292a7c643,0.05977442393260524,0.0
a07c47a0c3d7472a,0.18470226584928667,1.0
0bd2e4cc0246f79d,0.8747586859252077,1.0
6869ca94daa6849d,0.2538407922319398,0.0
56bcbbf07f0664bb,0.9824875862770175,1.0
9b2c7ba7a6dd6baf,0.1585132770325181,0.0
7bdad625e353f67d,0.08347700109463102,0.0
1c35dea6a3a80495,0.05669691982289905,0.0
b3033b2db5024e8f,0.06106032184635547,0.0
c38db61346a49fe4,0.0781285327610697,0.0
1dd168b1a1554136,0.22144284795808372,0.0
cf45ff05e959cadd,0.02541686227409069,0.0
e3b4e6ffbe6a40e3,0.1408244838869757,1.0
ded30789917b4d47,0.0957595117037604,0.0
7626509226648a24,0.13293579270524364,0.0
b854a3345da66781,0.020767714011961574,0.0
a7ef8af430235630,0.4955632072175066,0.0
3c167b90d0435388,0.15474210140794153,0.0
5bd2bb4e40f5bfdb,0.27646777869357375,0.0
3aefd5e1c599bdf6,0.09009871462187079,0.0
3113ca3149fd1932,0.21166878105235515,1.0
c117b262b9f516ad,0.24502829334186949,0.0
d673f3d53fdf0a99,0.03606567429651296,0.0
eb8f35bda07de595,0.13036443135935444,0.0
63daed3e527a28b1,0.7198120444663032,1.0
1eebdfa18dba421c,0.04888636438272489,0.0
01783a60dd426b10,0.7124525727604062,1.0
77f16c2a6680358d,0.13974138097072375,0.0
b7b97fe37159ff9b,0.36068151424709727,0.0
eeb2060a06913cc3,0.4664211059299056,1.0
6206b3e5f0a5eadb,0.11803499339113133,0.0
fd694c8387264c49,0.0594709240432586,0.0
ace06807296a4c25,0.049106505327051284,0.0
aae3f6cc5a4e2d87,0.20805383691139503,1.0
c62c157b2af06bd9,0.07940453372649359,0.0
8fec81827f111a09,0.4625148739241933,1.0
ccc6475806c4ebb3,0.04663541987341349,0.0
7c5095d2389a0661,0.08313064281137938,0.0
ece1ef54b7b446c4,0.24668124558651727,1.0
e615d67c39d81e73,0.6803516803268232,1.0
0d388558aa468859,0.08742239860726925,0.0
4a74bacb04399232,0.04471032369477058,0.0
df2a0861daad9811,0.13566868875316768,0.0
093282704952773b,0.40921673865484487,1.0
68f50b30e0584a1e,0.17009162637652459,0.0
418b2e471b8a9b3f,0.28096644166037293,0.0
343cafa334da7cb0,0.13126262364985938,0.0
0a0d5d60ba34f61d,0.09698493988771738,0.0
65ed3c3f6638dfd1,0.02515617745393215,0.0
04cb1a90ea2085f5,0.09646153725636616,0.0
c9f7c9165461b2f7,0.1630972673449983,0.0
9545b179ad105f65,0.10869187494345633,0.0
c3d6c54cfe078f18,0.0358799614968567,0.0
cd8a2f9083b5d055,0.36572424468200676,0.0
b13a8aeeec9cf10d,0.9983182324737454,1.0
61b769331405253e,0.45699113337948444,0.0
42d8f359eecef57b,0.7847356969588962,1.0
91a01c5307bd1cc9,0.21475217540437067,1.0
a2ad200e3b7d8c88,0.059199777721147616,0.0
4040d5200cc37f86,0.05557153881388187,0.0
7eb397f4c9118beb,0.15388717124732176,0.0
6dfdd56212570db5,0.9987028012743542,1.0
ba611a7a65c4e59a,0.0832568764700774,0.0
2ac43218adc330f5,0.026902032622653022,0.0
9a66636023dd1588,0.09922661675572662,0.0
4f4843043d7043d6,0.9588725213282802,1.0
8ae2838e0d9e1d86,0.35138596735274397,0.0
b74f354a48d09a18,0.05973369921400295,0.0
ef035fd85935c382,0.06823082113959375,0.0
f015356e5c1e79a2,0.15191956688805042,0.0
d333fccd0c71cb48,0.34354172996901894,0.0
223761d7d7e1716b,0.07126140115909332,1.0
a4ad921997ffca0b,0.036872789082594976,0.0
38ac0effcfdea382,0.11094880716841296,0.0
a88fe62ce7732f34,0.05222329061991454,0.0
2ebeac1a8db417cb,0.20185632533303785,1.0
62162f4368861072,0.3123798397118981,0.0
9c6dcc24dbad3537,0.5165337910905847,0.0
35acd22b38c61c83,0.10949172301728909,0.0
1babccbef4308124,0.5530597863652091,1.0
b3150d24d0857243,0.24920594752425462,0.0
bc951e8520c4882e,0.07662689495214961,0.0
d7f13bbd00d91724,0.025410157907679243,0.0
b0cdb880ad3561ab,0.3475457136285564,0.0
02f631e4225546de,0.3670221499868526,1.0
f33258162d0c7fe1,0.43436939785547474,1.0
5513870ac2fb5baf,0.255560700550723,0.0
070976cf75263aac,0.9336111186067924,1.0
53b41d1fe1f0650f,0.1362066225176876,0.0
9aa2e346a5b8fca3,0.10885864727296413,0.0
34b4e9f57dd1b3a8,0.058953216409425635,0.0
7e8f5a57e84d255f,0.28669351002781124,0.0
a2ef179eb3cf0ea7,0.26049202050859077,1.0
fc3496c17dd03028,0.14031125756248258,0.0
c2eec707ece0e4a8,0.9867874020620735,1.0
4ca3233cb610fb4d,0.03238304906766168,0.0
38935cd51bf014c9,0.10886315207161938,0.0
5e97cc6ff70b7bc9,0.30679216468913617,0.0
fe8ef29fa4239566,0.4216633377810566,0.0
620265187f221400,0.3887706124100422,0.0
46bfc2979db58ca2,0.9993173304164289,1.0
eaabb904fcaa4402,0.08523626579363491,0.0
59775b04a9fbf972,0.4131801606077978,1.0
4615bccfc128cfe0,0.1013662071420828,0.0
878b628092793325,0.0868534666027326,0.0
de05e5f061340770,0.38713620957927375,0.0
8e99cb4724a6b4b3,0.4521957101864684,0.0
a8794f07406f776e,0.09440420367520727,0.0
e8e60691a3ddc20c,0.108847857324603,0.0
9102333fe5d6f4f1,0.09154914544161863,0.0
18d70f15d9c6f9b4,0.2528586598230285,0.0
3c33db7409a35531,0.0729381623828717,0.0
66a76523821abd15,0.24212608326577933,0.0
53c80f4efb524ab4,0.03393150372673685,0.0
3d690ec2041943dc,0.2114172856253987,0.0
a1649ba86018cd31,0.01975197350494487,0.0
02ef5b5867c7436e,0.3817153211296666,1.0
dc9b733e37aa6135,0.1977683284803586,1.0
304bb2c5873df873,0.012740851520207725,0.0
b183491b739ce545,0.20189752906376496,0.0
e33ee41371d75121,0.23691845385625637,0.0
fc42172ec5d98c87,0.25689186836824685,0.0
5edaf974f4828a92,0.07700700484910013,0.0
e968e02d452c690e,0.26994361697187397,1.0
ba298bbc7dec6ebd,0.2921387019756377,0.0
3b10a1df79df5661,0.354197252264262,1.0
9695ed9650ac2b80,0.30007129880800104,0.0
ae17f38cdd158ee3,0.036873444290077946,0.0
4146646932aebbf9,0.3832216096714947,1.0
e7d6699d6d6e4de0,0.9932660902243581,1.0
03047c4f7a1450bd,0.01617103015599641,0.0
5d07d564ae63a0bc,0.4678868459855207,0.0
78e9d6e715f7e9bf,0.9447279700211679,1.0
90f4b72e8c20aa1e,0.0358349699386869,0.0
078e637afa2adb84,0.25306496247506216,0.0
aeb7eb3026163301,0.5376698563210963,1.0
1b281213966c8013,0.08476091801419548,0.0
6e496e2f8b38961b,0.06853804505363548,0.0
4a17f9927f19ed5a,0.1816653980436981,1.0
99d16b385b9a1421,0.34013665726997755,0.0
9dcf174bec8dfa08,0.10659694531527496,0.0
82143aa0f1c1b8ef,0.8100438359374078,1.0
e1156bf3b8b49948,0.11640739254410457,0.0
32d60189a6f0240a,0.010636613366241133,0.0
c0cf4f86f5c96511,0.12188105633520081,0.0
c33c6af0659e011e,0.9986160448090456,1.0
466cf7f9915b1765,0.35355759448225804,0.0
0bb84deddaa9691c,0.12348527649775956,0.0
e09efe7c34897074,0.08535457421727242,0.0
13cbf5f9cf2570e5,0.26875666471959914,0.0
ab27adc27ecd2a98,0.03178063082313483,0.0
618c3291ce255390,0.30264287871493645,0.0
96ab03c7f4e24d96,0.589995427155261,1.0
8c991cca67a6e56e,0.040637855489180905,0.0
6c05f0bdbe0445c9,0.7286921917767413,0.0
07754f11818aa7bf,0.97770267728364,1.0
588691906c981f79,0.02925099490312192,0.0
a5bbd69c18615dbc,0.9995395744199813,1.0
acf90c3cbad54b17,0.0491527677779993,0.0
6d3c29b297589741,0.224279271640707,0.0
74f6762fcdce6214,0.2715408630525014,0.0
838f17e4f00b291d,0.5944869803830246,1.0
6eee0c8422faa953,0.4418282088817631,0.0
7ca0a4ecbacfea0d,0.08017320581795534,0.0
782e63ce7ab9ec99,0.09889992378922016,0.0
9dd411dcfeb9a56d,0.36125816660448967,0.0
4f9260f77e51ff02,0.15018983358910182,0.0
882457fc3c3bfd38,0.2630441269383846,1.0
163d0f05052aa3f5,0.27369567823605506,1.0
12bfa3141a81fa7d,0.091044252711539,1.0
b9bf42c888175d5d,0.028516302346369937,0.0
39376a429bf05887,0.04847317214124533,0.0
ba4903733a6bfee2,0.07195931552037084,0.0
5ec6deb2293b8724,0.022472834363872762,0.0
fe32cab640b7bce3,0.2205504139067656,0.0
30db4721aed58c45,0.749533768477822,0.0
bb612969004831cd,0.6933791425052678,1.0
dd40161340466ee4,0.04621622959475152,0.0
fb77dae8b117b4b9,0.2352287568720744,0.0
14ff67bf8dd381de,0.27305228960530875,1.0
6ee4ffa1f8156604,0.0430520829753946,0.0
c775c16ab1e7b750,0.05640014700531712,0.0
b37cf7672d66b554,0.11348781948772635,0.0
93a9b74db1a656ec,0.367055375623889,0.0
142fed16476ef6b5,0.22991196830758553,0.0
c39e0bd0f3b26baf,0.2983349720127795,0.0
358132bdf2ace392,0.09040804584910517,0.0
3fe59d65b00bbe2f,0.9992304298279706,1.0
57f9b033196a74ad,0.08524194551568201,0.0
5e94ab893427daf8,0.29848943923872173,0.0
e8d88046cf4914b1,0.9639114814575008,1.0
966e66c8fbbfbc0b,0.2403271567655221,0.0
90ce6460e726c6fe,0.45641688310777057,0.0
02bf1559c7a7f238,0.24299237214520186,0.0
c31b7f961ba4f24c,0.9991372939983514,1.0
08e128f36e33bfaf,0.04693738985723954,0.0
29462ee649a9cef9,0.6238513571514825,1.0
d70db8d9453ac779,0.7104152203715821,0.0
82f1946d7fc5e799,0.999166531301428,1.0
85cd1e27eb08715f,0.7378049471376131,1.0
26bccae84ecea0a5,0.3647732923043603,0.0
6ac08f1d7f874d7d,0.03438910486651126,0.0
6cdaad45907ca1ce,0.31764243878669607,0.0
90b27f9fb7c1ba86,0.04382239048538705,1.0
1f1641bf4d683ee0,0.30380594172311387,0.0
c7452693eb09dec8,0.060731855577839375,0.0
c82cfebd0c6d5553,0.3932758537231624,1.0
314209d76ae41b77,0.12831631807658284,0.0
80914083aabec7de,0.7269335889754195,0.0
3a825d69e93831f6,0.12738434160482492,0.0
479e3a682835fd08,0.11134685544390238,0.0
9f65b03123f8622d,0.9992766590836126,1.0
dff717d3f115a896,0.2635142254415447,0.0
7ed53d05abf4532c,0.4703039553010915,0.0
88a6f7ffb0427f01,0.48955166764590985,0.0
6631f890e494bbac,0.20151194959535595,0.0
4d4d0ac1f288075a,0.37864998404550404,0.0
17403a425316eac1,0.07889354041928234,0.0
ec4fb62355a5a260,0.9959646901448707,1.0
9cf9c6788f58bd56,0.3455247623889119,0.0
3278bd3803c9910e,0.07834428330119467,0.0
c92e8907f87d5463,0.035256847056009434,0.0
b888ed02cae9c944,0.04406048485141566,0.0
b0b856600273a2e9,0.01864772279621502,0.0
72fe04541998abda,0.9929901365736753,1.0
85ed24ba34b94046,0.019974711498979763,0.0
627d7c74847b6b2e,0.17616075426749295,0.0
b8a6bb010b8d28cb,0.9980210211628094,1.0
a6d5ede481fe6ac0,0.03998056783780713,0.0
9b6b6bbe67ce6fd0,0.14476086098327565,0.0
cd2e21c8004c1990,0.1559047342137471,0.0
5f382ca9942ec960,0.26491061795473403,1.0
8f098c1b0fb6c662,0.9924435460654528,1.0
32a7528a6fa74d12,0.9975476870174185,1.0
0a04d39c09ec87f1,0.26075407193792133,0.0
99ba9a563dc85d3d,0.060499356980733054,0.0
aec050052808e346,0.9728853579282546,1.0
2e65af15b05881a8,0.5376059350658566,1.0
2ab4738f0fc9b6ca,0.17931033091908302,1.0
2e1747337b4eaee8,0.6538698027256071,1.0
7051679203bea6dd,0.15609487170945868,0.0
5e9a1e4577fde269,0.07041516380870426,0.0
f859a79bfd5d2ba9,0.5866793079173911,1.0
e14a0fa6daef33e0,0.9993261288203551,1.0
5b247c0958702142,0.2011151178842922,0.0
d703d0eaf86719bc,0.4681049673804757,0.0
8f6224266cd0cded,0.13115416603107227,1.0
c398a26f54158350,0.15791500507069275,1.0
bc53448b476cdef7,0.9713278807247994,1.0
34734485f80137b9,0.7252425357360005,0.0
3adf24bc148ebe80,0.1951034009322842,0.0
332f2bbe50ddb9bb,0.5485014038767562,0.0
b8e1eada05e105c3,0.11710336304422492,0.0
b79168bf721a5b6d,0.07194592412161974,0.0
e4a97633f62592cc,0.2414291938151732,0.0
ef56253fe3f7612e,0.9988344068260562,1.0
a1afca93dd2663a4,0.1615058757056787,0.0
5de9b4d43ec80432,0.742992372856668,0.0
d6bb67c8238fbcbd,0.9086575691856145,1.0
ee2699d48293a8fb,0.9020986756927561,1.0
c0bffff852c255c9,0.18325834561825863,0.0
3017d0a3e414271c,0.17735821976607394,0.0
ba360750b6e7e491,0.13530845744676367,0.0
84125ea1735dd77d,0.2702605874688133,0.0
5ee3a88059120704,0.948370553439362,1.0
bebfebf99b0652a1,0.10975573039544137,0.0
ea9f950bae7621e4,0.10290291896820827,0.0
f4341014443ba5ec,0.8693959060513154,1.0
93543ffda29470ad,0.9990893162793442,1.0
f9bd4ce2f04ad1b3,0.07663443923326903,0.0
2511243099aa4101,0.1461519234367841,0.0
55f7cd8e7d7ab398,0.13025051474109134,0.0
89b2414a121a659e,0.12993062550577936,1.0
63b40d09671602c8,0.04661820816356239,0.0
61659af12b5dab9e,0.2379127835713465,0.0
beae2b1df8d4c337,0.2131322095830609,1.0
0b5625692a9736ae,0.5091433770879925,1.0
18bd96ac2c93f72e,0.02397656377503784,0.0
6f8b338b50087011,0.9992728501323495,1.0
358d1cdb8d761727,0.06449590790667696,0.0
be7017ebf7fddd20,0.2906185476966359,0.0
433171e4b8dde659,0.11618238974867581,0.0
92fecdacb2d63990,0.21178959978121198,0.0
7211f7627a4d0f3b,0.3459346336248395,1.0
c587fa8734bd8b95,0.9991426207077982,1.0
430e0c85fb3c3bcb,0.12328886259813643,0.0
0c730da805c1ba39,0.9993479598027368,1.0
500457c294030534,0.7268283787552324,1.0
77e1062d3b33cf31,0.8037909341071287,1.0
730c5bcaf6243415,0.4831133160002419,1.0
e2bacdc24c313bc9,0.06554647636807791,0.0
55e196b3a7f7831a,0.9574203423259504,1.0
376345d55e99a36f,0.039096209762825906,1.0
513ba34c0d84c7fe,0.4306844715165188,1.0
425367319f52df09,0.06087551954748909,0.0
cfbe0780bdc63de6,0.25023410078768443,0.0
b879a16110628abf,0.9977550793016375,1.0
e9072614b5cded9f,0.8041809795760169,1.0
f0c4f8b52d380a97,0.46770998586154877,0.0
55027b766b100a0c,0.7084950756839937,1.0
13348bb42b1f8b0e,0.3440435869637857,0.0
f895eae0d137e38d,0.15733232058688565,0.0
0651fa129bcade2d,0.14619745377545745,0.0
d913acc259cb6454,0.12894464645377718,0.0
51a4fcfedbea303b,0.10119815542886851,0.0
854043a085bcbb5a,0.10708769090977922,0.0
05472604844f7906,0.37099791791428083,1.0
f1f78fceecddb7e0,0.19227802795068694,0.0
b7fdc0c5e4fdf103,0.42007096809964956,1.0
e69f594ab5553302,0.33181546073518153,1.0
7c3ba1f64eb12d6b,0.20052881911062628,0.0
93db6ca2ca94a40f,0.11638564198035636,0.0
d44db87a0ce7bf10,0.4510668062644173,0.0
d92300ca7724ab7d,0.9994851248660013,1.0
619c9ff0083e3061,0.3228295485100761,1.0
2524b66bd4086eaa,0.9975576152456151,1.0
077d66847d57539b,0.23678438225607334,0.0
7682aef864412277,0.6849463395792416,0.0
d69cd17d3b19170f,0.6684080106119419,0.0
a4a785c110c7a447,0.010797822126988956,0.0
77bfc634a9c35230,0.5065678557101335,0.0
715acf1223a0d9d6,0.3784789888737549,0.0
c5878309d2297f60,0.9043063232967885,1.0
