user_hash,is_cheating,pred_lgb,pred_xgb,pred_cat,pred_prob_blend,pred_rank_blend
9080fa84da225989,0,0.15102434843010135,0.16699089109897614,0.1693549855922191,0.16245674170709887,0.45315699709057
14e77014d7963a74,0,0.12691797165049223,0.09381652623414993,0.10682131605596008,0.10918527131353407,0.31990746478291404
63d39cc070ef321d,0,0.02822058548618382,0.02915004827082157,0.02789258630401971,0.028421073353675035,0.02940412749558864
9dc5d48b4c888c39,0,0.05282917412154883,0.049714215099811554,0.05116340306371545,0.05123559742835861,0.11243500994399495
87308ffbfabf01fa,1,0.9969627632787681,0.9955033659934998,0.9963216324748095,0.9962625872490257,0.9557005352642979
d3db65a01c38c191,1,0.9994066640443233,0.9994621872901917,0.9997404162451101,0.9995364225265417,0.9973059740688939
519763659f447078,0,0.11346432520589701,0.10982044041156769,0.13317656927752566,0.11882044496499677,0.3485266953478628
7ef435c4f7fda506,0,0.08788136350639184,0.09630833566188812,0.139786907018867,0.10799220206238232,0.3132358408724749
ef93d010ddc27d1e,0,0.2367646094846292,0.2678029239177704,0.26420251571773423,0.2562566830400446,0.5975396727038814
476c78227d134e65,0,0.3891022202329846,0.34471186995506287,0.38252218077135486,0.37211209031980075,0.7115916883546082
8395609e3e0fa942,1,0.9339110823994914,0.9356711506843567,0.9594949542834642,0.9430257291224374,0.9242958058176797
2a2360374b88d1d5,1,0.8616763769593169,0.8989614844322205,0.8870032155485073,0.8825470256466815,0.9055172942891372
78f18d04ad806215,0,0.04294628979638997,0.026267239823937416,0.0431317290968039,0.0374484195723771,0.06047837402404263
6f7879d2069d6051,1,0.40379640606887046,0.37984493374824524,0.4290970081273476,0.4042461159814878,0.7366169171845215
3a3346856008297a,0,0.06652695057355765,0.05306662991642952,0.05876512163858245,0.0594529007095232,0.1459760753973172
39675b1fb5c92aa3,0,0.5628245097915913,0.5951820611953735,0.618908030386021,0.5923048671243286,0.8347467379565533
be0258a49fe1068e,1,0.8257740141190737,0.8341624736785889,0.8905301286304919,0.8501555388093848,0.8978601231048869
6d8bfa0f94012f52,0,0.06493246897842118,0.08449532091617584,0.07091516347581756,0.07344765112347153,0.19950250517854928
b0c0fa7a43bb7ccb,0,0.03984033015171483,0.034317050129175186,0.029008840590725827,0.034388740290538615,0.048495417500250805
d7bbe20709b0977b,0,0.27204464825219354,0.3356796205043793,0.24967580481971996,0.2858000245254309,0.6282657318721268
60d25d03bb224c28,0,0.19081842919215236,0.16557788848876953,0.15561962302298635,0.17067198023463606,0.46832675318237343
7084b944898086fc,0,0.29920911120976124,0.19293153285980225,0.29942424437208387,0.26385496281388243,0.6005730337741739
09318f38122b8994,0,0.09617957069294412,0.0880236029624939,0.10233561427824225,0.09551292931122675,0.2787062774050009
e8f09f9a43a85db0,0,0.4132376338406866,0.4569638669490814,0.39745981018716975,0.42255377032564595,0.7491959232571452
05fcb5100672ab16,0,0.07784188347148342,0.08110526949167252,0.09305274132090854,0.08399996476135481,0.23918111054063465
839642286e80b407,1,0.9937582970498563,0.9955534338951111,0.9968996323458565,0.995403787763608,0.954346145447893
76fc1b721bd7263c,0,0.1059796997992433,0.09655363857746124,0.0925845452542915,0.09837262787699867,0.2880276661414349
53c238fb84b18660,0,0.14884335342202848,0.13946546614170074,0.15091985776437125,0.14640955910936682,0.4186539902861628
6f856217e212f8a0,0,0.2467280378843861,0.2866288125514984,0.2718363687921585,0.26839773974268105,0.6113461867582576
2375b1e3892ade42,1,0.963737302479928,0.9743849039077759,0.9735354319800594,0.9705525461225877,0.9365059693477092
98285b21ddc588ad,1,0.9276261433114861,0.9231557250022888,0.939739245750348,0.9301737046880408,0.9193946261116914
4271133aa48cbd2b,0,0.21314222838886263,0.23276084661483765,0.21387907856019392,0.2199273845212981,0.5505284775950287
b29e1c19dd983272,0,0.04784117486498308,0.031231466680765152,0.03471237675720293,0.03792833943431705,0.06193308901203312
98c411b638783542,1,0.46331033417164613,0.47780150175094604,0.4274715059632397,0.45619444729527725,0.7718694120354797
3a536a60c4901b44,0,0.636121590096747,0.6626062393188477,0.49444721222858407,0.5977250138813929,0.8327638404475683
7b7b99c7896cef29,0,0.09329550999997552,0.1172255277633667,0.09880894833818976,0.10310999536717731,0.301609923929914
7afed37ee780f711,0,0.2531095064736538,0.2849656045436859,0.29545432646409786,0.27784314582714587,0.6220809801179116
e0fab502e237210e,0,0.029043701263998873,0.025589274242520332,0.024395935908259545,0.026342970471592914,0.023830178991909073
d0389838fd387395,0,0.06360726187294467,0.04842390492558479,0.05856952653163925,0.05686689777672291,0.13545963682287887
e7533ce1cb4ce33a,0,0.21040247593752953,0.2390885204076767,0.21959044260385735,0.22302714631635454,0.5547480362823033
78c28eff8c26b327,1,0.978048571033132,0.9871329069137573,0.9512913767157885,0.9721576182208927,0.9377039699260544
87091ef0db853018,0,0.5575852360083529,0.4966077208518982,0.5734310864860417,0.5425413477820976,0.8149856298945406
3811afc78ea3fd2e,1,0.20927016857364666,0.29940325021743774,0.2356146813420372,0.24809603337770722,0.5845298585415081
b9c915b37af01f78,1,0.1760664865737872,0.1473735123872757,0.14136681455215508,0.154935604504406,0.43610761940170795
d130495dd5a1ff8d,0,0.5994930465699199,0.5163694024085999,0.48522891677518293,0.5336971219179009,0.8102054305425231
fabd06c3e7b5d24b,0,0.04145117001144079,0.042125288397073746,0.05215131965317535,0.045242592687229966,0.0882448406305142
e3c78299cbbcad58,1,0.9991704342507708,0.9989499449729919,0.9982689642373668,0.9987964478203765,0.9747977267496415
d0b5a48b37668060,0,0.1521444500024181,0.11864465475082397,0.17071272826266823,0.1471672776719701,0.4174323837850917
586f16dc8b23ac2f,0,0.062874252447607,0.0624384880065918,0.07558840885709198,0.06696704977043026,0.17538020289290582
33039f333f6fc6db,0,0.11902664337945483,0.08682256937026978,0.08958796216974543,0.09847905830649002,0.2866319659602594
be8b1bdb3eface48,0,0.13418239085960618,0.1875588744878769,0.19894075596016533,0.17356067376921613,0.4700263796186463
5b54774276d66a36,0,0.08666306210689305,0.11120113730430603,0.09160057974230079,0.0964882597178333,0.2804295097639998
e6c4fb499f6ddb8f,1,0.9946608186308138,0.9972641468048096,0.9983602900633207,0.9967617518329814,0.959211916269792
6f40155c95cb19b1,0,0.04373404159599702,0.04417206346988678,0.03495585609232824,0.040953987052737346,0.0724819857302197
ec8b351e043991f8,0,0.18084493799608592,0.22434887290000916,0.2424212856120749,0.21587169883605664,0.5425585279346588
4a452416ce741571,1,0.40848636688369766,0.44580426812171936,0.4129524215706328,0.42241435219201656,0.7498155787287031
edd5a276d9d3991d,0,0.08560970307188487,0.08800142258405685,0.09005449985522812,0.08788854183705662,0.25328269862908603
95b38160c929aad8,0,0.23962806384462895,0.26910778880119324,0.239243252391062,0.24932636834562807,0.5888969542458203
fb31694b35f5076c,0,0.15358867664720038,0.14664609730243683,0.16633111450979104,0.15552196281980943,0.43874853200668046
7ff961b07c02f23a,1,0.3230609439264926,0.38606661558151245,0.3557885346221647,0.3549720313767233,0.6965252081747311
36661292f8da52fd,0,0.1708311059831472,0.19704429805278778,0.16554888467736675,0.17780809623776725,0.48192671541289717
c3ccbdf178d365b7,0,0.14090215260534278,0.21135295927524567,0.16340315630052363,0.171886089393704,0.4661756634739656
e3a58d24baebf728,0,0.6048842755915663,0.5377246737480164,0.4723550770413532,0.5383213421269786,0.8116247366464245
6e8cd684e4344ebc,1,0.44128070759051574,0.517285168170929,0.5535657368659662,0.5040438708758036,0.7964136701898507
40542d157c9eae83,1,0.9995538414078146,0.9993926286697388,0.9990597936290108,0.9993354212355214,0.9926998683969809
5529e7a936595580,0,0.07446483091421877,0.07693656533956528,0.0744259055589732,0.07527576727091907,0.2079401471829282
5e6cd3d73a3195c4,0,0.04004590040538732,0.046736642718315125,0.04810320506024865,0.04496191606131703,0.08698192376467255
f23dc25687d67a75,1,0.20737500667756023,0.2553219795227051,0.21023681860476798,0.22431126826834444,0.5551729428913714
009f876137029476,1,0.08133880070558566,0.0653730258345604,0.08200196618012286,0.0762379309067563,0.21140284097280007
dc960a2dd9d6a66c,0,0.03172279204387211,0.020787015557289124,0.04015492316601586,0.030888243589059033,0.03869010734793359
774ba3cf7495ee83,0,0.10798314100218191,0.13537564873695374,0.11475515010297421,0.11937131328070329,0.3490932374932871
59895c5ba0e55b05,0,0.9133228187214231,0.9349769949913025,0.9422180573063106,0.930172623673012,0.9193798724099876
e8ec2868e8185683,0,0.053897133794739316,0.03988566994667053,0.04733688551938401,0.04703989642026462,0.09586955367101606
026a756ed49d619c,0,0.22396467591803107,0.245249405503273,0.2307180931361472,0.23331072485248375,0.5688348706690508
c62abf5a77b0a7c7,0,0.07841293071178988,0.0720604881644249,0.057530270872205976,0.06933456324947358,0.18513239971908954
dcaef16042ed631e,1,0.9991995763414363,0.9990515112876892,0.9994542633741185,0.9992351170010814,0.9867688803120703
02649b0b6c65fd3e,0,0.10304533034060562,0.09279970079660416,0.12339970910839552,0.10641491341520176,0.3117634214424399
82fade67eb542648,0,0.22744195909676004,0.2594414949417114,0.24125872910554194,0.24271406104800444,0.5807883197894351
88aa399cbe55e8b0,0,0.05812495916881845,0.07329463213682175,0.08267447442198567,0.07136468857587529,0.19129944703126014
b3a0be6e06fbed62,0,0.24294987892635717,0.2090265452861786,0.20639508230864215,0.21945716884039265,0.5488790137445485
c82511ee38ed4135,0,0.10323407815822591,0.11312305182218552,0.12979948862242757,0.11538553953427966,0.3386122078029377
644139b23ab39f0c,0,0.07072560184381417,0.04957137256860733,0.055481854739005174,0.058592943050475556,0.14257092104408997
d2013875b16d62a6,1,0.6904409659862415,0.777273952960968,0.715753587961421,0.7278228356362101,0.870834292323944
69c89764609c16f2,0,0.4384654285200568,0.4046846628189087,0.47019347276346163,0.4377811880341424,0.7593936818747823
39fcb503cdbe73ae,0,0.05590193573258752,0.05208433419466019,0.04982543586159949,0.052603901929615726,0.11824501767493463
cb2d7ca4a4fef44b,1,0.37256169756497176,0.3036622703075409,0.3236201714081321,0.33328137976021494,0.677289331893372
18b231394e62f256,1,0.5204769058556518,0.49034324288368225,0.5210649995294084,0.5106283827562476,0.8016335298526399
fb8c9390dc7d207d,0,0.057588637321344935,0.07137352228164673,0.04188709647281724,0.05694975202526964,0.13600552378591788
179e368142a8ed10,0,0.29331388422193866,0.2599864602088928,0.2626199461057213,0.27197343017885095,0.6155362380421248
7ba6d403e71ca1d6,1,0.8883870064999065,0.8249842524528503,0.8046035054156805,0.8393249214561459,0.8957887033856795
4ee141bec7aca7b5,0,0.29522448153904374,0.27098411321640015,0.25649486351812223,0.27423448609118867,0.6178909288340445
d92317adc533438e,1,0.26176201724120224,0.22538027167320251,0.19214168689375274,0.22642799193605248,0.5565155297464134
469d965f007c083b,1,0.374674808291071,0.3501817584037781,0.3089169692091026,0.34459117863465055,0.6873070953502234
6a42c13585c20c23,0,0.2548267070064139,0.2835880517959595,0.23908091090171776,0.25916522323469704,0.600251403077032
32193f7eb1018da4,1,0.8625444464230618,0.8749469518661499,0.866492075194381,0.8679944911611975,0.901802312200131
873f0dba1956471a,1,0.22755516495616257,0.23764757812023163,0.20968788892640505,0.22496354400093307,0.5570732196708154
22466e7b7be7721d,1,0.05605965632189399,0.061601366847753525,0.06461501613042078,0.06075867976668944,0.15081233881580888
3dc1914fccf46888,1,0.9982242464554831,0.9987772107124329,0.9984145684279074,0.9984720085319411,0.9668808904154053
aa2387db44bc2571,0,0.06004030380568082,0.06419313699007034,0.06131445548321176,0.06184929875965431,0.1552709074706844
1bd79660e985b9bb,1,0.654805399064318,0.7452573776245117,0.6532002178237636,0.6844209981708644,0.8604742429875656
16523a38b1661e81,1,0.9970455548283019,0.997651994228363,0.9946986707791189,0.996465406611928,0.9567244421625386
f47106dcae7a1a34,1,0.4649452302020056,0.4183497726917267,0.45222341674189626,0.44517280654520947,0.764870255947217
cd6ed2e418a40184,0,0.029600192195049415,0.025673408061265945,0.021916233580342056,0.02572994461221914,0.02283873023741657
d7c0d8dff92b7f3d,0,0.17023380856593304,0.18047940731048584,0.1714652354440243,0.1740594837734811,0.4762111313728614
4dea5d23df645760,0,0.06517456243166998,0.08105774223804474,0.0836688529300041,0.07663371919990626,0.2119428264551576
2060161f9745cda7,0,0.14789586331893667,0.14746476709842682,0.13296908363511067,0.14277657135082472,0.41005553293321295
d977e3d467d11d9f,0,0.04846088240257894,0.046734049916267395,0.05651575109282431,0.05057022780389022,0.10952853070835473
a333dc1df284bac7,0,0.040800699391227456,0.03906578570604324,0.04430605556498175,0.04139084688741749,0.07306623231768851
f2ac54e9e021faf6,0,0.26730426433615007,0.2012607604265213,0.30085513114645057,0.25647338530304065,0.593933868007483
b9d33ec1d75b1c87,1,0.9972002028762256,0.9980111122131348,0.9965474080284997,0.9972529077059532,0.9586040637595973
01883d150265ba55,1,0.6765630667787695,0.6398851871490479,0.6160723013618629,0.6441735184298935,0.850365006580151
bd3f81cec48e973b,0,0.03323007571166406,0.03656483814120293,0.03406481408351475,0.034619909312127245,0.04868131414171816
02d3da9a911002f7,0,0.055070699613584975,0.04348073899745941,0.05875204458492276,0.05243449439865572,0.11732733742896091
accf45bc204f726b,1,0.753259162272083,0.7347102761268616,0.6972920217820171,0.7284204867269871,0.8710526471091598
4fb471556178ff84,0,0.1547311212019374,0.15010908246040344,0.14040400332159636,0.1484147356613124,0.42298862784672675
f4eb38a6c82a1cfb,0,0.21298328097698135,0.2220676988363266,0.22153350572420288,0.2188614951791703,0.5494219499672468
214a27ac0d53847a,0,0.2627328414063603,0.29630956053733826,0.2191537055112932,0.25939870248499725,0.5987022643981375
c2d5c1a2c29f4811,0,0.11904210537246795,0.13872933387756348,0.10556270702319144,0.12111138209107429,0.35325968285442816
6c8e06ec23b8aedc,0,0.08719188455995272,0.11613374203443527,0.10000154260790843,0.10110905640076547,0.2949796103842454
8aa39ad1d3cb5e46,0,0.06140030505009738,0.05700848624110222,0.05834796136944136,0.058918917553546994,0.14378957680482032
5c1fc603e3851233,0,0.08834218158834818,0.08496125787496567,0.06910523013877397,0.0808028898673626,0.22781485874805993
1f5962fc5d6e89a0,1,0.4334777243653307,0.45401468873023987,0.3761363450670154,0.42120958605419534,0.7478031738163105
7bceec640129f681,0,0.17438167864177134,0.15716055035591125,0.13540004538715023,0.15564742479494428,0.43734693034482347
712ef85de674c547,0,0.18032305942720675,0.1889069676399231,0.17281873299711756,0.1806829200214158,0.4880347479182527
554299a3db9d83cc,1,0.4221125489270817,0.4686815142631531,0.4360833137732589,0.4422924589878312,0.7631617772899221
d9b9c1f02f814350,0,0.18684354807155534,0.2125971019268036,0.22280408913714278,0.20741491304516724,0.5317883256909158
f0ae6fafa39caaf6,0,0.100093016592126,0.11063317209482193,0.12432757944234674,0.11168458937643155,0.32788036518362457
08db547110211b0f,0,0.17888580323161107,0.2143375426530838,0.2612734976000258,0.2181656144949069,0.5445502776646661
aae8e4b7e130e88a,0,0.10969970987481695,0.10853809118270874,0.10779085767904473,0.1086762195788568,0.31977763220792094
d0b2ac24016269e5,0,0.08811899422797946,0.10345381498336792,0.11057743186940495,0.10071674702691745,0.29449863970870294
498d4c42ed77e1a9,0,0.14461037872288154,0.18565960228443146,0.13857947574585794,0.15628315225105696,0.43722299925051195
05ff2bf56813a121,0,0.17058335735393376,0.15086308121681213,0.14079466431581955,0.15408036762885516,0.43469126403814723
7aa892fb118a3bde,1,0.18826074038973262,0.22537097334861755,0.22878692045558546,0.2141395447313119,0.5414962614119884
df5e47b08c3d1675,1,0.9993040107267821,0.9992629885673523,0.9991299144565291,0.9992323045835545,0.9881778588247792
20e6556f593fd3b5,0,0.6195230018791721,0.5742974877357483,0.5438259905544955,0.5792154933898053,0.829919326759084
3a11f2570856ae43,0,0.11769848636721206,0.11643654108047485,0.15616178849576606,0.13009893864781766,0.3769821598238998
b2e200049b0f5e22,0,0.03215829862725569,0.037023063749074936,0.03573906235367203,0.034973474910000885,0.049950132488241296
d82056f544cce5fc,0,0.16667128472601284,0.18455763161182404,0.15751507743385879,0.16958133125723188,0.4666949937739379
07b8f09b615bbc98,1,0.6619727390136351,0.7089028358459473,0.6662142131261299,0.6790299293285708,0.8594886957137545
9d86d51f98d10f7b,0,0.0791523087380068,0.0845220610499382,0.15195750157890625,0.10521062378895041,0.29847623768803594
0624b4b655684a7c,1,0.12789812755407404,0.07445606589317322,0.035750014677630754,0.07936806937495934,0.21244150157274458
49924ca34f0640aa,1,0.29620415752868834,0.310393750667572,0.3235683063711639,0.3100554048558081,0.6561531788325691
8f3476ae5ef47ba1,0,0.11863475498265834,0.09376273304224014,0.13451716233937183,0.11563821678809011,0.33813123712739523
3ff7aa4e0edd7d81,1,0.6609157234371773,0.669504702091217,0.631686117559726,0.6540355143627069,0.8532537813737466
61db466bf4ab10a3,0,0.049151844934631234,0.05374935641884804,0.05349220427349017,0.052131135208989814,0.11595819391085223
ad32f3cd36555003,0,0.6417435119135338,0.6220243573188782,0.6947560997984324,0.6528413230102815,0.852418721857314
0f76ad6879beb3db,1,0.4573345125890865,0.45662960410118103,0.413010424654768,0.4423248471150118,0.7630850580410625
5bf5174d50a2688e,0,0.07690563057725706,0.07541519403457642,0.06013584588226992,0.07081889016470114,0.1906827423000431
c034016f500a66b1,0,0.05609010908829801,0.05602889135479927,0.06553262115457449,0.05921720719922393,0.14450070522694144
dac16c0ed239b5ba,0,0.07308696583757308,0.07284796983003616,0.11863654344481935,0.08819049303747618,0.2489893714332926
89da302e9deac341,0,0.15582868079870707,0.15128640830516815,0.15106012405090294,0.15272507105159272,0.4327290217115474
749742698c6136e8,0,0.07832659144323983,0.08488952368497849,0.0801386285688274,0.08111824789901524,0.2292371155923021
30fd8d46d108600c,0,0.05841962765163201,0.06649821996688843,0.053794383033239,0.059570743550586475,0.14622688832628106
1a1ddbdf2a92d659,1,0.2625700601926119,0.2512969970703125,0.3287036296306177,0.2808568956311807,0.6240019120797408
ae5261b6c3e50dc7,0,0.22543384421685284,0.20610365271568298,0.22146248564411103,0.21766666085888228,0.5474065943145136
b6d64950d2c01b91,0,0.09019184255644047,0.06282496452331543,0.04824291747241699,0.06708657485072429,0.1754185625173356
f5a65cc7d549e0b4,0,0.07237944139007332,0.06600600481033325,0.07150957518462336,0.06996500712834332,0.1876759378928173
71a1a3c0acd53208,0,0.08285016875312483,0.08417782932519913,0.11454540534082178,0.09385780113971524,0.27101369733666175
604f6b8b7b2569f9,0,0.5543619645446508,0.5236115455627441,0.5422113751895504,0.5400616284323152,0.8153810291002013
d9aff93378f46966,0,0.04516621639180227,0.03984786942601204,0.03948070253278782,0.041498262783534044,0.07380686814321714
888775e3c6155216,0,0.09086816664170776,0.08491037786006927,0.09080885765353955,0.08886246738510555,0.2566760500209503
bf799e56c51e389f,0,0.048619709268831086,0.05311474949121475,0.04572321784051306,0.04915255886685296,0.104158183288187
01a0f1b176ddaf34,0,0.08075599429579317,0.11325177550315857,0.10648303001262324,0.10016359993719166,0.29090758871400835
f3de2a0fca6931c7,0,0.07772264442279724,0.08208837360143661,0.08847542359281355,0.08276214720568247,0.23499991147778976
82092b8f6f8cf7bc,0,0.04904038738205515,0.04590872675180435,0.046761661086074706,0.047236925073311405,0.0964626524795071
3b63469c7d0a75a5,1,0.18404002547998116,0.2003655582666397,0.20131758215328807,0.19524105529996963,0.5132606270913372
89b2f354ab006af2,0,0.22517846976422107,0.24046359956264496,0.2067585174633121,0.22413352893005936,0.5556952239316845
8d519562563f95b9,0,0.18062968438406427,0.17235064506530762,0.1403323969632874,0.16443757547088642,0.45509563349444376
f313e6ad3f6f209a,1,0.36921221721663255,0.28275519609451294,0.3782598959565247,0.3434091030892234,0.6850232223264817
d183232affcfd1ae,0,0.10861217520065349,0.138369619846344,0.1784130135981511,0.14179826954838284,0.4017108392495677
2f166fa75239ee6c,0,0.12240071070064687,0.13342444598674774,0.1457520892633792,0.13385908198359128,0.3880813696156366
d972b5ebffa1baa0,0,0.16695272578700218,0.13040779531002045,0.15479839385121932,0.15071963831608062,0.42714327024650484
d9217acd9fa2561d,1,0.3704431462887543,0.38520556688308716,0.4018161238405699,0.3858216123374705,0.7227041764778783
5942496d10aee37b,1,0.9983908056275128,0.9984807372093201,0.9988457585228646,0.9985724337865659,0.9690496845658577
47edd300038f7ed2,0,0.1007292484582359,0.1553845852613449,0.15912689402796568,0.13841357591584882,0.3936405644176124
172df2ba1ccca127,1,0.09515697996994577,0.07676701247692108,0.0812782614430972,0.08440075129665468,0.24124367803881996
7233a43af03d303e,1,0.983644051667876,0.9871972799301147,0.9671319364688252,0.9793244226889387,0.9411976464895041
b44d5740a238ee34,1,0.25907355086759315,0.26698586344718933,0.2533914114228859,0.25981694191255617,0.6018418521206971
cf86855efc055283,0,0.07749031580606562,0.07408643513917923,0.09141602735317735,0.08099759276614073,0.2282574697991726
ee5409211fce2d2d,1,0.24509768489942454,0.24003629386425018,0.23671375174820844,0.2406159101706277,0.5785339541691011
4b9881ab15ec66d8,1,0.18896950075218685,0.25204819440841675,0.16595918269616772,0.20232562595225712,0.5184627823120821
bd14c4b288479f93,0,0.3540703249172175,0.3342144787311554,0.33713168570304236,0.34180549645047176,0.6859379518321146
a651b1d4ea7874b6,1,0.844332039925443,0.8298545479774475,0.7771546546390377,0.817113747513976,0.890415405225171
9f68ad31714edc71,0,0.08616710499516543,0.08487100154161453,0.09811316470410583,0.08971709041362859,0.2591045093213888
e77b44a3edb2d1be,0,0.04267464343776377,0.03688732534646988,0.028865611359168663,0.03614252671446744,0.055317529168068265
a9215025f35c6c0d,0,0.13262815222718857,0.16108988225460052,0.21244365665034246,0.16872056371071054,0.45928273403797015
0183b50d53f74ea2,0,0.0333210979490709,0.027273504063487053,0.025611812150255212,0.028735471387604388,0.030596226593252247
2f81373c1577bd92,0,0.041937531280853854,0.03966427594423294,0.043542442645307246,0.04171474995679802,0.0744176713937527
5aec24348e55d817,1,0.19237612519887945,0.2172396034002304,0.2666598531171934,0.22542519390543445,0.5558988250151963
64c8b7280fa9c3e8,0,0.37400643581508763,0.36372730135917664,0.44784684430801186,0.39519352716075873,0.7285672975349516
2c7382358bef8045,0,0.24051507581080042,0.2335059493780136,0.2672084938651189,0.24707650635131098,0.5864389875419742
1b129ae6ec793fc1,0,0.3151720874450816,0.3232230842113495,0.35238480679627865,0.33025999281756996,0.6750674244167861
8bc81cd50c5dfc05,0,0.19397962849430575,0.15918265283107758,0.11415109673451836,0.1557711260199672,0.430787434567333
8a3e266543b36779,1,0.3500054523332361,0.3484196960926056,0.2672849625666974,0.3219033703308464,0.6649021239428973
94f123e6e8c4d381,1,0.40949879077458856,0.3970230519771576,0.42081480013055406,0.4091122142941001,0.7405443525780617
3542de0632fac493,0,0.3924314830058378,0.3961373567581177,0.43894745261556706,0.4091720974598408,0.7401814115161494
2bfa7c43dec309af,0,0.3971261036510211,0.32748720049858093,0.39482132465953085,0.37314487626971093,0.7118247968415276
4a4fc50636f01179,0,0.22570123929314795,0.20127688348293304,0.1966301489651226,0.20786942391373453,0.5324965033726963
bdccfd1e29490e33,0,0.05927228779906842,0.05593394115567207,0.06015558799890748,0.058453938984549335,0.1418332359589021
587185c9d6da6319,1,0.1684173484365503,0.18419742584228516,0.20145705777518944,0.18469061068467496,0.4946591599832398
60f54ce41a755a43,1,0.27775415919540625,0.2736770808696747,0.3270614135779021,0.292830884547661,0.6376461354153757
991159031c3186ec,0,0.06636706570021862,0.0644289031624794,0.061102757753980226,0.06396624220555941,0.16421755218384293
a054b7e775df6299,0,0.10043199418800468,0.10797964036464691,0.12562780351398878,0.1113464793555468,0.326700069047324
46d87a9915220b26,0,0.08125673709088437,0.06569430977106094,0.08304444983171834,0.07666516556455455,0.21283985151874604
eaf448b14e12f6f9,0,0.06183138505337585,0.06158994883298874,0.06589257547814091,0.06310463645483516,0.16027241234825818
3edcd003889992b0,1,0.9561534376313843,0.9731642603874207,0.9628293894167765,0.9640490291451939,0.9333545786637868
707058fc96eca644,0,0.1109847430687473,0.08818934112787247,0.07908023884350163,0.09275144101337379,0.2681308240237476
8b0041349bbee294,0,0.4006131411411631,0.38613373041152954,0.4072726816923794,0.3980065177483573,0.7324711270057658
59994d54b718e972,0,0.21472456277268484,0.21147876977920532,0.19596700366501488,0.20739011207230165,0.5320302863988574
a19129e528de2f0c,0,0.053351494485217164,0.0685906931757927,0.060884414988119494,0.06094220088304312,0.15125790060726235
a43f46c794430dbc,0,0.1342026898903986,0.14104215800762177,0.16724438979763712,0.14749641256521917,0.4202119811860796
1717684bf51197e2,1,0.24434320024182368,0.23852257430553436,0.2248565799438793,0.23590745149707912,0.5721692072541
32feee9057aaaf17,1,0.9990947333621801,0.999071478843689,0.998717207000975,0.9989611397356147,0.9781615707380982
87c60fdcfded644d,0,0.06764399792102951,0.06831341981887817,0.0794862287643805,0.07181454883476272,0.194459689936205
