user_hash,is_cheating,pred_lgb,pred_xgb,pred_cat,pred_blend
1bd79660e985b9bb,1,0.6163925043856221,0.5890516638755798,0.6514161624679609,0.6189534435763876
16523a38b1661e81,1,0.9953289787889839,0.9959970712661743,0.991138109404454,0.9941547198198707
f47106dcae7a1a34,1,0.43860444425113804,0.44862425327301025,0.4600752631938117,0.44910132023932
cd6ed2e418a40184,0,0.02243086835993958,0.023807281628251076,0.025508875035170332,0.023915675007787
d7c0d8dff92b7f3d,0,0.174900202307301,0.14225170016288757,0.16415406142959676,0.16043532129992844
4dea5d23df645760,0,0.06509707067699828,0.06690673530101776,0.08694923216498693,0.07298434604766765
2060161f9745cda7,0,0.15746613899479003,0.18083931505680084,0.16429424019106578,0.16753323141421886
d977e3d467d11d9f,0,0.06392529660843337,0.049828168004751205,0.07154665413852962,0.0617667062505714
a333dc1df284bac7,0,0.04906511682476957,0.043082818388938904,0.04885835510073597,0.04700209677148148
f2ac54e9e021faf6,0,0.34065023427418073,0.24662981927394867,0.2760505075148135,0.28777685368764766
b9d33ec1d75b1c87,1,0.997625070149191,0.9986203908920288,0.992803606404061,0.996349689148427
01883d150265ba55,1,0.6859277274663094,0.6407350897789001,0.6217441304405043,0.6494689825619046
bd3f81cec48e973b,0,0.04066528153366011,0.049130842089653015,0.0641412606018884,0.05131246140840051
02d3da9a911002f7,0,0.04570114817184916,0.056308139115571976,0.06994537322798342,0.057318220171801514
accf45bc204f726b,1,0.7120890495413442,0.7309118509292603,0.7104744955776757,0.7178251320160934
4fb471556178ff84,0,0.21812550543692868,0.1983550488948822,0.20579279316074237,0.20742444916418443
f4eb38a6c82a1cfb,0,0.2345912980917111,0.1626642942428589,0.2303112341738526,0.20918894216947417
214a27ac0d53847a,0,0.33725838826224847,0.2592495083808899,0.21125621498120267,0.26925470387478034
c2d5c1a2c29f4811,0,0.11233279914358779,0.1124156042933464,0.10820727874213684,0.11098522739302367
6c8e06ec23b8aedc,0,0.08946243517660431,0.08801671117544174,0.0898215887803417,0.08910024504412924
8aa39ad1d3cb5e46,0,0.05205107427843456,0.05205864831805229,0.05201936721672427,0.05204302993773704
5c1fc603e3851233,0,0.07674767091666715,0.09784121811389923,0.06632992668726206,0.08030627190594282
1f5962fc5d6e89a0,1,0.44534162421480683,0.4157796800136566,0.33867403411424785,0.39993177944757047
7bceec640129f681,0,0.18636782726882428,0.18074941635131836,0.1034198794106949,0.15684570767694586
712ef85de674c547,0,0.18767450950820794,0.17020243406295776,0.2073893919372079,0.18842211183612453
554299a3db9d83cc,1,0.3509875099970202,0.2779352068901062,0.3752741620330684,0.33473229297339824
d9b9c1f02f814350,0,0.2505985601609898,0.2842589318752289,0.24963075141100546,0.2614960811490747
f0ae6fafa39caaf6,0,0.08335032936967046,0.08572454005479813,0.1250849592424553,0.09805327622230797
08db547110211b0f,0,0.25743265538247845,0.2612851560115814,0.20757123602837063,0.24209634914081013
aae8e4b7e130e88a,0,0.12204786159428146,0.10377175360918045,0.11888977969079746,0.1149031316314198
d0b2ac24016269e5,0,0.10921533470685293,0.09730313718318939,0.11911954240751627,0.10854600476585285
498d4c42ed77e1a9,0,0.1710627204663181,0.14768441021442413,0.1385539367130229,0.15243368913125505
05ff2bf56813a121,0,0.1376857184798868,0.15434630215168,0.11558145123174321,0.13587115728777
7aa892fb118a3bde,1,0.20668674088819924,0.20745743811130524,0.2376492845250922,0.21726448784153227
df5e47b08c3d1675,1,0.9985675441727042,0.9993082284927368,0.9983023613056062,0.9987260446570158
20e6556f593fd3b5,0,0.6773711630802404,0.7148759961128235,0.5937872840808579,0.6620114810913073
3a11f2570856ae43,0,0.11181975751191685,0.10595524311065674,0.13821189373383358,0.1186622981188024
b2e200049b0f5e22,0,0.0354756252525985,0.030238574370741844,0.032754344384711045,0.0328228480026838
d82056f544cce5fc,0,0.11293255687498449,0.10985781252384186,0.14670726714295404,0.12316587884726012
07b8f09b615bbc98,1,0.4683857943626349,0.41504865884780884,0.5012022980638732,0.46154558375810567
9d86d51f98d10f7b,0,0.12134950745330807,0.11160238087177277,0.13631156031963024,0.12308781621490368
0624b4b655684a7c,1,0.09050879994177882,0.08619005978107452,0.06062268821771162,0.079107182646855
49924ca34f0640aa,1,0.2554257618619678,0.27986451983451843,0.266782576420835,0.2673576193724404
8f3476ae5ef47ba1,0,0.11943018319509373,0.123759426176548,0.1454996728751651,0.12956309408226896
3ff7aa4e0edd7d81,1,0.6452079630732671,0.6665881276130676,0.6220497954420112,0.6446152953761153
61db466bf4ab10a3,0,0.06326049588599665,0.03984154760837555,0.03937392984977192,0.047491991114714714
ad32f3cd36555003,0,0.7085804917205945,0.6541352868080139,0.7618779216221282,0.7081979000502455
0f76ad6879beb3db,1,0.44430649923288457,0.46091678738594055,0.4140481446842145,0.4397571437676799
5bf5174d50a2688e,0,0.07992352458356895,0.07834752649068832,0.08899899929779745,0.08242335012401823
c034016f500a66b1,0,0.06584011670524538,0.06180621311068535,0.08882657939465362,0.07215763640352811
dac16c0ed239b5ba,0,0.0987853893711976,0.07408604025840759,0.16045074271900855,0.11110739078287124
89da302e9deac341,0,0.12718925919613697,0.15314887464046478,0.14732307298329256,0.14255373560663145
749742698c6136e8,0,0.10978689974569661,0.09662345796823502,0.08442488858944043,0.09694508210112401
30fd8d46d108600c,0,0.06539933189036888,0.05686630681157112,0.0559271155221973,0.0593975847413791
1a1ddbdf2a92d659,1,0.35375609543264147,0.33576494455337524,0.3546488226421735,0.3480566208760634
ae5261b6c3e50dc7,0,0.16870368508217656,0.13477139174938202,0.15650181811343494,0.15332563164833118
b6d64950d2c01b91,0,0.06406911486368232,0.07721789181232452,0.05495860614133139,0.06541520427244608
f5a65cc7d549e0b4,0,0.05264568319386162,0.05753415822982788,0.05986412103787294,0.05668132082052082
71a1a3c0acd53208,0,0.08882523510548362,0.08001101762056351,0.09683107005080147,0.08855577425894952
604f6b8b7b2569f9,0,0.555062463720665,0.521306037902832,0.5642501741167553,0.5468728919134174
d9aff93378f46966,0,0.035801875742992983,0.04149074852466583,0.03206318491536895,0.036451936394342584
888775e3c6155216,0,0.09338839851941522,0.08003552258014679,0.08268832660790779,0.08537074923582326
bf799e56c51e389f,0,0.05076001831440637,0.04317949339747429,0.04499553293125831,0.046311681547713
01a0f1b176ddaf34,0,0.11229857186340507,0.09612924605607986,0.10600234777189829,0.1048100552304611
f3de2a0fca6931c7,0,0.08339976195681907,0.09602268040180206,0.08783853995365247,0.08908699410409121
82092b8f6f8cf7bc,0,0.05092793802524038,0.046249907463788986,0.04399321501541365,0.04705702016814767
3b63469c7d0a75a5,1,0.2177450019664267,0.2281537652015686,0.21743210952349248,0.22111029223049594
89b2f354ab006af2,0,0.24489383803945056,0.2502204477787018,0.18047571329608997,0.22519666637141408
8d519562563f95b9,0,0.25963793432661275,0.21894651651382446,0.20053804227881517,0.2263741643730841
f313e6ad3f6f209a,1,0.3277556623292949,0.3479495942592621,0.36698901692095653,0.3475647578365045
d183232affcfd1ae,0,0.12101551145707404,0.13671168684959412,0.1734149938945728,0.14371406406708032
2f166fa75239ee6c,0,0.12674127059257542,0.14002364873886108,0.15359100397551625,0.14011864110231761
d972b5ebffa1baa0,0,0.11851164049872122,0.14867278933525085,0.13361516389347247,0.13359986457581485
d9217acd9fa2561d,1,0.45178149229106135,0.41901087760925293,0.4484296980032313,0.4397406893011819
5942496d10aee37b,1,0.9978046739348292,0.9986633062362671,0.9985953261380104,0.9983544354363688
47edd300038f7ed2,0,0.12820885179981586,0.12857000529766083,0.135591880838762,0.13079024597874625
172df2ba1ccca127,1,0.11220926712274898,0.10838569700717926,0.09938798779751913,0.10666098397581579
7233a43af03d303e,1,0.98692867777951,0.9915968775749207,0.9788028628926523,0.9857761394156944
b44d5740a238ee34,1,0.2590924343840306,0.3050640821456909,0.26992951047518693,0.2780286756683028
cf86855efc055283,0,0.11147614443559095,0.08075488358736038,0.08162668840761672,0.09128590547685601
ee5409211fce2d2d,1,0.22215531055271087,0.22592952847480774,0.2353015892782557,0.22779547610192477
4b9881ab15ec66d8,1,0.12917477794724527,0.13266219198703766,0.13732786214432635,0.1330549440262031
bd14c4b288479f93,0,0.23968919536762717,0.30280745029449463,0.260179999342568,0.26755888166822994
a651b1d4ea7874b6,1,0.8125347632161437,0.8349860310554504,0.7731420712739283,0.8068876218485075
9f68ad31714edc71,0,0.07713859081930037,0.11061528325080872,0.11585322920136604,0.10120236775715837
e77b44a3edb2d1be,0,0.057291364130348695,0.035301025956869125,0.03314467208259245,0.04191235405660342
a9215025f35c6c0d,0,0.15290306066584472,0.1400326043367386,0.1423570918696737,0.14509758562408567
0183b50d53f74ea2,0,0.04502702357066336,0.021229302510619164,0.017481922405439696,0.027912749495574072
2f81373c1577bd92,0,0.045145284299752585,0.04220389202237129,0.052096644878825545,0.046481940400316474
5aec24348e55d817,1,0.28058696353380885,0.2419864684343338,0.26223577022668987,0.2616030673982775
64c8b7280fa9c3e8,0,0.3567784663873181,0.30943092703819275,0.3351167769274676,0.3337753901176595
2c7382358bef8045,0,0.26486683183999227,0.2234094887971878,0.24625424391510245,0.2448435215174275
1b129ae6ec793fc1,0,0.2844252379994242,0.3083844482898712,0.30074936007838454,0.2978530154558933
8bc81cd50c5dfc05,0,0.13911249817180446,0.11700428277254105,0.15049472226000576,0.13553716773478378
8a3e266543b36779,1,0.3621218579898021,0.38641253113746643,0.3027819930942117,0.3504387940738267
94f123e6e8c4d381,1,0.4168599998604234,0.3938196897506714,0.4060774854931041,0.405585725034733
3542de0632fac493,0,0.5155050758792418,0.5244625806808472,0.5029075617183907,0.5142917394261598
2bfa7c43dec309af,0,0.3649821357194232,0.3657262623310089,0.398964818541575,0.3765577388640024
4a4fc50636f01179,0,0.1349164392647987,0.17018228769302368,0.15212927666615506,0.1524093345413258
bdccfd1e29490e33,0,0.069011310739939,0.06861590594053268,0.06479528089557104,0.0674741658586809
587185c9d6da6319,1,0.19146115488617255,0.21275845170021057,0.1817119033624279,0.19531050331627034
60f54ce41a755a43,1,0.23703112056996498,0.20519082248210907,0.29656373957381377,0.2462618942086293
991159031c3186ec,0,0.06258207377665093,0.03960477560758591,0.08112313029107356,0.06110332655843679
a054b7e775df6299,0,0.1114820172071112,0.13791514933109283,0.13595204607142522,0.1284497375365431
46d87a9915220b26,0,0.07301172395572014,0.07926866412162781,0.07740511182408548,0.07656183330047782
eaf448b14e12f6f9,0,0.0659282556112722,0.07107716053724289,0.06383158341323603,0.0669456665205837
3edcd003889992b0,1,0.9579993117668238,0.9727804660797119,0.965058476453813,0.9652794181001164
707058fc96eca644,0,0.13681826367504685,0.0957343652844429,0.16274840711020633,0.13176701202323202
8b0041349bbee294,0,0.35849379848034146,0.4441339373588562,0.39199603076551753,0.39820792220157175
59994d54b718e972,0,0.18033375273021202,0.2275886982679367,0.24846469343349412,0.2187957148105476
a19129e528de2f0c,0,0.07174466859510704,0.06208282336592674,0.05076782884708959,0.061531773602707784
a43f46c794430dbc,0,0.12968874556466958,0.17500606179237366,0.13300071950604497,0.14589850895436274
1717684bf51197e2,1,0.19003543877652637,0.20746402442455292,0.24716911816789428,0.21488952712299123
32feee9057aaaf17,1,0.9994771967625712,0.9990367889404297,0.9981919366309508,0.9989019741113173
87c60fdcfded644d,0,0.08205475203713494,0.07461312413215637,0.10843712461923659,0.08836833359617596
f461add730a436c5,0,0.09184684983685534,0.07928060740232468,0.11590622737554457,0.09567789487157485
7359ad8d1af2dd69,0,0.3053300205676004,0.3168434500694275,0.1886567352996082,0.270276735312212
049d07261054acec,1,0.9387490306249522,0.9034497737884521,0.8678646901869228,0.903354498200109
c9e785da73b11545,0,0.09711376924308987,0.1262854039669037,0.1085570115994469,0.11065206160314682
567e3e8d499adbef,0,0.22640676615231217,0.2279687523841858,0.24270651749581745,0.23236067867743845
f992e565db20ca53,0,0.03080353911963791,0.036862727254629135,0.033799419591653786,0.033821895321973605
1f4bce70f9f8d013,1,0.9923179657601225,0.9954376816749573,0.9955105068903178,0.9944220514417991
0d6bda59ee72d3ac,0,0.35273407950098057,0.33028721809387207,0.27979089406477975,0.32093739721987746
bad9a21dba0bc46c,0,0.17840014359477693,0.19230635464191437,0.21480376831191175,0.19517008884953435
3a3bbc1292a7c643,0,0.08033794654544205,0.08866152167320251,0.08520275579080318,0.08473407466981592
a07c47a0c3d7472a,1,0.18876046041848893,0.1731947809457779,0.18029283366890694,0.18074935834439124
0bd2e4cc0246f79d,1,0.8557220656489593,0.8820621967315674,0.8932098423448621,0.8769980349084628
6869ca94daa6849d,0,0.3574108770203967,0.29708102345466614,0.2880993292187599,0.3141970765646076
56bcbbf07f0664bb,1,0.9699681121911222,0.9811431169509888,0.9912037751021363,0.9807716680814158
9b2c7ba7a6dd6baf,0,0.16753274299060253,0.15198510885238647,0.17446390592863867,0.1646605859238759
7bdad625e353f67d,0,0.08708362639754624,0.10880530625581741,0.10093722409433005,0.09894205224923124
1c35dea6a3a80495,0,0.08731771981312568,0.10538886487483978,0.10288558486629909,0.09853072318475486
b3033b2db5024e8f,0,0.061748108744703004,0.07441191375255585,0.05968444882809313,0.06528149044178398
c38db61346a49fe4,0,0.09264798252388474,0.1172194704413414,0.09043625178998647,0.10010123491840421
1dd168b1a1554136,0,0.24623136309125224,0.2684323489665985,0.23035596689519236,0.2483398929843477
cf45ff05e959cadd,0,0.050315273371294676,0.03460441157221794,0.06618380014853419,0.0503678283640156
e3b4e6ffbe6a40e3,1,0.17120029752245383,0.18431885540485382,0.17015702602103233,0.17522539298277998
ded30789917b4d47,0,0.09329979180077844,0.09338013827800751,0.1263102761129947,0.10433006873059354
7626509226648a24,0,0.12795872271395115,0.11018099635839462,0.14026542839482206,0.1261350491557226
b854a3345da66781,0,0.03437521489390883,0.04487698897719383,0.047009674469069555,0.042087292780057406
a7ef8af430235630,0,0.46666556190716724,0.4889776408672333,0.4466921950969656,0.46744513262378873
3c167b90d0435388,0,0.17478095620168055,0.16840586066246033,0.15895643905085016,0.16738108530499698
5bd2bb4e40f5bfdb,0,0.368056142599914,0.4186704158782959,0.33287925674086366,0.37320193840635785
3aefd5e1c599bdf6,0,0.07740871489809041,0.10955952107906342,0.0898950998453517,0.09228777860750186
3113ca3149fd1932,1,0.3256097585581346,0.23309463262557983,0.3007052225401205,0.2864698712412783
c117b262b9f516ad,0,0.16013886323463514,0.17006511986255646,0.214519360715219,0.1815744479374702
d673f3d53fdf0a99,0,0.04939604692439018,0.048129212111234665,0.05340738174708684,0.05031088026090389
eb8f35bda07de595,0,0.10313467983064256,0.11778411269187927,0.11490131638685806,0.11194003630312664
63daed3e527a28b1,1,0.39853475595243604,0.409449964761734,0.38535806508962617,0.3977809286012654
1eebdfa18dba421c,0,0.04231986057056631,0.019397735595703125,0.035207658044972015,0.03230841807041382
01783a60dd426b10,1,0.6996466911816048,0.7447666525840759,0.7284004757237045,0.7242712731631284
77f16c2a6680358d,0,0.16056254776431436,0.1607978343963623,0.19106155272872424,0.1708073116298003
b7b97fe37159ff9b,0,0.30268798221645676,0.3276723325252533,0.2986960392647334,0.30968545133548114
eeb2060a06913cc3,1,0.5210162369715143,0.5525732040405273,0.4886304158457828,0.5207399522859415
6206b3e5f0a5eadb,0,0.17614947513124596,0.17132340371608734,0.14992661573332727,0.16579983152688685
fd694c8387264c49,0,0.061809948635118794,0.03803557902574539,0.06656006054740318,0.05546852940275579
ace06807296a4c25,0,0.04875047155936409,0.03643842786550522,0.0528360287614547,0.04600830939544134
aae3f6cc5a4e2d87,1,0.1891881948811594,0.18424822390079498,0.13361069022733044,0.16901570300309496
c62c157b2af06bd9,0,0.0794717557016431,0.08629615604877472,0.09168709715897311,0.08581833630313031
