user_hash,is_cheating,pred_lgb,pred_xgb,pred_cat,pred_blend,pred_rank
8aa39ad1d3cb5e46,0,0.04893088685659962,0.0481254868209362,0.04993107726058478,0.04899581697937353,0.10534438090516911
5c1fc603e3851233,0,0.06327399118360896,0.10544871538877487,0.07657838460321172,0.08176703039186518,0.2274371639844437
1f5962fc5d6e89a0,1,0.45990257734445145,0.4571164548397064,0.4051852591130982,0.440734763765752,0.7603526724855265
7bceec640129f681,0,0.16443246417839535,0.16808374226093292,0.1220420675355631,0.15151942465829712,0.42569150599885514
712ef85de674c547,0,0.20031264480543154,0.18123570084571838,0.23768861718573558,0.20641232094562847,0.5278431858553311
554299a3db9d83cc,1,0.44200938457815986,0.37972691655158997,0.39946035614118636,0.40706555242364545,0.7370447745339307
d9b9c1f02f814350,0,0.2678151753315821,0.29223814606666565,0.29296973441202484,0.28434101860342414,0.6277641060141989
f0ae6fafa39caaf6,0,0.08638031192798143,0.09562447667121887,0.11516060025291502,0.09905512961737177,0.2883699520209621
08db547110211b0f,0,0.23289080454154554,0.24645526707172394,0.25493000380967745,0.24475869180764898,0.5826502369444494
aae8e4b7e130e88a,0,0.08674054423424724,0.0798894464969635,0.10357730626711333,0.09006909899944136,0.2599218643957769
d0b2ac24016269e5,0,0.1073162111491256,0.0976184755563736,0.11212213917878068,0.10568560862809329,0.31056542086409483
498d4c42ed77e1a9,0,0.1671364665346598,0.15976159274578094,0.16081575096827605,0.1625712700829056,0.4533222385496521
05ff2bf56813a121,0,0.13865634151785236,0.1575789749622345,0.11102160733477234,0.13575230793828638,0.3893118283377299
7aa892fb118a3bde,1,0.2066819838833178,0.24679455161094666,0.24219648049447876,0.23189100532958107,0.5649487456402812
df5e47b08c3d1675,1,0.998898740717669,0.9994704127311707,0.9987942778624684,0.9990544771037694,0.9864988875708915
20e6556f593fd3b5,0,0.6498055255389795,0.6149948239326477,0.6317760972901338,0.6321921489205871,0.8466736304138709
3a11f2570856ae43,0,0.12501207167188894,0.12578102946281433,0.15232101524418754,0.13437137212629693,0.3890551139280845
b2e200049b0f5e22,0,0.02832938499145426,0.02985980175435543,0.0356161706618869,0.031268452469232204,0.03994712273309373
d82056f544cce5fc,0,0.1301938295439672,0.17572376132011414,0.15407598982544932,0.1533311935631769,0.4313185678286682
07b8f09b615bbc98,1,0.5457536450474083,0.5052144527435303,0.5765198209379985,0.5424959729096457,0.8148941569439772
9d86d51f98d10f7b,0,0.08802378400588076,0.11365973949432373,0.13262226346575715,0.11143526232198721,0.32418898901734444
0624b4b655684a7c,1,0.07693396388398609,0.08856738358736038,0.09985197841888357,0.0884511086300767,0.2540498911176814
49924ca34f0640aa,1,0.3152711675004686,0.3466661274433136,0.2867890770330388,0.31624212399227364,0.6591599832397949
8f3476ae5ef47ba1,0,0.07938666865770054,0.09899444878101349,0.1109318704760772,0.09643766263826374,0.27933183435724024
3ff7aa4e0edd7d81,1,0.615570270724153,0.6415361762046814,0.6121598082585908,0.6230887517291418,0.8443277918429736
61db466bf4ab10a3,0,0.04524047839010944,0.05211120471358299,0.051075907625646635,0.049475863576446365,0.10708826844655324
ad32f3cd36555003,0,0.5839769682931677,0.6167689561843872,0.7390360179233489,0.6465939808003013,0.8493086415381619
0f76ad6879beb3db,1,0.43888029621791147,0.4051979184150696,0.43278105489350044,0.42561975650882716,0.7509899733843222
5bf5174d50a2688e,0,0.06054210832671377,0.09741193056106567,0.08018096178231968,0.07937833355669971,0.22019309644789878
c034016f500a66b1,0,0.08760638328811458,0.05265474319458008,0.09067279068022599,0.07697797238764022,0.21278968893295325
dac16c0ed239b5ba,0,0.06736283389088567,0.09602083265781403,0.1486468084939917,0.10401015834756379,0.2940235705138419
89da302e9deac341,0,0.1649524559005224,0.1362958699464798,0.14951819975150438,0.15025550853283554,0.42630525998973146
749742698c6136e8,0,0.09097227011642743,0.07173256576061249,0.09234020174651265,0.0850150125411842,0.24324427998984946
30fd8d46d108600c,0,0.07382244989814138,0.061008937656879425,0.04918067446129356,0.061337354005438126,0.15561614409055233
1a1ddbdf2a92d659,1,0.34050635424936154,0.3520754277706146,0.3659476790855368,0.35284315370183766,0.6937544629947654
ae5261b6c3e50dc7,0,0.13039594457161477,0.1806899905204773,0.17744352384728138,0.16284315297979113,0.4499967541856252
b6d64950d2c01b91,0,0.09770717754826487,0.06288185715675354,0.06182457303199698,0.0741378692456718,0.2028604476863245
f5a65cc7d549e0b4,0,0.06265017499227248,0.049360621720552444,0.07018152776197255,0.06073077482493249,0.15223754640039186
71a1a3c0acd53208,0,0.08753807669773485,0.08862519264221191,0.10514576392266262,0.09376967775420313,0.27241234825817795
604f6b8b7b2569f9,0,0.5250443948744866,0.5375816226005554,0.5851244428451333,0.5492501534400586,0.8178950598705215
d9aff93378f46966,0,0.04022319947734179,0.0471518412232399,0.03633971535771603,0.04123825201943258,0.07550354383914924
888775e3c6155216,0,0.0712200378496237,0.07848754525184631,0.08554752653789333,0.07841836987978779,0.21952622913088896
bf799e56c51e389f,0,0.048140735838233195,0.050273239612579346,0.04804852806930935,0.048820834506707295,0.1048634102296266
01a0f1b176ddaf34,0,0.1733005060358498,0.08723777532577515,0.1253606491703272,0.12863297684398403,0.3648855997969891
f3de2a0fca6931c7,0,0.08037094396136145,0.10331880301237106,0.08965386082235112,0.09111453593202788,0.26274277216153535
82092b8f6f8cf7bc,0,0.054077125997944,0.05557050555944443,0.05131706004052712,0.053654897199305183,0.12440026202574227
3b63469c7d0a75a5,1,0.2009929219165666,0.21654899418354034,0.2281898286353442,0.21524391491181705,0.5425467249732958
89b2f354ab006af2,0,0.260975883428143,0.1900290846824646,0.21635036701157165,0.22245177837405974,0.5507202757171774
8d519562563f95b9,0,0.17380151409320393,0.16278691589832306,0.22319550348470144,0.18659464449207616,0.4949365295752704
f313e6ad3f6f209a,1,0.36820691325855714,0.3458792567253113,0.39275776739967677,0.36894797912784844,0.7074990115019859
d183232affcfd1ae,0,0.1588796157508561,0.11433189362287521,0.15170320974293747,0.14163823970555625,0.40474715106020104
2f166fa75239ee6c,0,0.13721121975227718,0.10262349992990494,0.15324108412798645,0.13102526793672287,0.3783291727894529
d972b5ebffa1baa0,0,0.14121171017116985,0.12982846796512604,0.14176388235388887,0.13760135349672825,0.397789305336709
d9217acd9fa2561d,1,0.40931091772030737,0.3877266049385071,0.38902213954280446,0.39535322073387297,0.728620410861085
5942496d10aee37b,1,0.9975005292554128,0.9979883432388306,0.9989322372616297,0.9981403699186244,0.9677011962301342
47edd300038f7ed2,0,0.14552562644893513,0.19219550490379333,0.12963093850683594,0.15578402328652147,0.43355817974729866
172df2ba1ccca127,1,0.08040074404269365,0.08388733863830566,0.10568842874926933,0.08999217047675621,0.2591546719071815
7233a43af03d303e,1,0.9863975915473681,0.9908854365348816,0.9762814250871575,0.9845214843898025,0.9443077268086563
b44d5740a238ee34,1,0.2957200841366522,0.24653929471969604,0.24607565844929938,0.2627783457685492,0.6029483797484788
cf86855efc055283,0,0.06999295158405562,0.076117604970932,0.07739615626689422,0.07450223760729395,0.20569315841344593
ee5409211fce2d2d,1,0.24185841260129226,0.23968525230884552,0.2148032888529171,0.23211565125435163,0.5660405195663593
4b9881ab15ec66d8,1,0.1713686904660035,0.18095481395721436,0.16440704203767031,0.17224351548696273,0.47200927712763135
bd14c4b288479f93,0,0.25711902016451743,0.2570779323577881,0.2526392912733055,0.2556120812652037,0.5959757803232831
a651b1d4ea7874b6,1,0.8113671262307283,0.8446558713912964,0.7924244726883645,0.8161491567701297,0.8911737454927442
9f68ad31714edc71,0,0.10027330865957149,0.07096802443265915,0.0918152538218637,0.08768552897136478,0.25193125955302187
e77b44a3edb2d1be,0,0.042599243795374164,0.03096671961247921,0.03206311039156101,0.035209691266471464,0.0531015231721639
a9215025f35c6c0d,0,0.10806497819470148,0.15854786336421967,0.15593274374089916,0.14084852843327345,0.4008197156666608
0183b50d53f74ea2,0,0.05713568246934906,0.04497508332133293,0.021236080909160574,0.04111561556661419,0.08166468967063836
2f81373c1577bd92,0,0.048613835266365556,0.036529287695884705,0.04357365605317321,0.04290559300514116,0.08188304445585397
5aec24348e55d817,1,0.17443674959737437,0.26087743043899536,0.30921971620965727,0.24817796541534234,0.5778139735259576
64c8b7280fa9c3e8,0,0.260514696879694,0.29671552777290344,0.3766505960651923,0.31129360690592994,0.6525680293185561
2c7382358bef8045,0,0.18532719263598862,0.2330295294523239,0.25398496113409275,0.22411389440746843,0.5526087495352584
1b129ae6ec793fc1,0,0.370879331337084,0.32815226912498474,0.3156270739066682,0.3382195581229123,0.6804023629528649
8bc81cd50c5dfc05,0,0.184299970258714,0.1294996440410614,0.15871575801061877,0.15750512410346473,0.43942720228505333
8a3e266543b36779,1,0.299547518474188,0.2610208988189697,0.28209860161793543,0.28088900630369773,0.6239783061570149
94f123e6e8c4d381,1,0.3801333270462731,0.3897045850753784,0.4008052724042142,0.39021439484195525,0.7246221576993667
3542de0632fac493,0,0.4233801311428673,0.3982888162136078,0.5231755840485003,0.4482815104683251,0.762961126946751
2bfa7c43dec309af,0,0.4469827067112444,0.3162992596626282,0.4116925361562129,0.3916581675100285,0.7229018760807087
4a4fc50636f01179,0,0.21552415981702325,0.19463786482810974,0.20344310200914897,0.20453504221809396,0.5269491115320833
bdccfd1e29490e33,0,0.06266371298105593,0.07342859357595444,0.0675599394814793,0.0678840820128299,0.18001286522788565
587185c9d6da6319,1,0.16384152424477508,0.16924025118350983,0.20401241629397948,0.17903139724075479,0.4833814304008876
60f54ce41a755a43,1,0.28242832820902936,0.24993933737277985,0.24949559023057857,0.2606210852707959,0.601260556273569
991159031c3186ec,0,0.06898030700855805,0.0715644583106041,0.06079306403182167,0.06711260978366128,0.1775962088888102
a054b7e775df6299,0,0.0983508379752377,0.10034684091806412,0.13739103684995635,0.11202957191441938,0.32688891642913204
46d87a9915220b26,0,0.06994421790355262,0.0721028745174408,0.08111672107403171,0.07438793783167504,0.20528300550608147
eaf448b14e12f6f9,0,0.05495554555714272,0.0655251294374466,0.06683963669743248,0.062440103897340594,0.1586052440557336
3edcd003889992b0,1,0.9551624727109234,0.9733104109764099,0.9660102074904797,0.964827697059271,0.9345260225790651
707058fc96eca644,0,0.11665212680207536,0.11792252212762833,0.15706538262417466,0.13054667718462612,0.37751476845540544
8b0041349bbee294,0,0.3447809505504244,0.4228326678276062,0.33030551360457905,0.3659730439942033,0.7031053591346068
59994d54b718e972,0,0.20575629644998145,0.21057990193367004,0.23772782224214234,0.21802134020859795,0.5464239977810433
a19129e528de2f0c,0,0.05959158331398755,0.06713516265153885,0.05876780316833166,0.06183151637795269,0.1566400509887931
a43f46c794430dbc,0,0.13310887663957183,0.13866069912910461,0.15411199610743623,0.1419605239587042,0.4080667339435464
1717684bf51197e2,1,0.20801207935222263,0.20287945866584778,0.2217078891995089,0.21086647573919312,0.536654096512815
32feee9057aaaf17,1,0.99852561419276,0.9990131855010986,0.998679518708952,0.9987394394676036,0.9754336112930734
87c60fdcfded644d,0,0.09466714500168036,0.07643087208271027,0.08965539934438553,0.08691780547625871,0.25001622907187415
f461add730a436c5,0,0.10855882552900098,0.09340527653694153,0.12154718396822808,0.10783709534472352,0.3164314926615088
